cfg,tp_cp,tp1_fraction,mr_sl_atr,vol_filter_high,mr_time_stop,priority,mr_d,mr_rr,mr_cp_low,mr_cp_high,mr_mean_dist,mr_atr_pctl_max,trend_enabled,trend_d,trend_p,trend_rr,session_name,session_hours,minute_guard,n_trades,n_trend,n_range,winrate,avg_r,pf,sum_r,trend_avg_r,trend_pf,range_avg_r,range_pf,r_p10,r_p50,r_p90,SL_rate,TP_rate,FLIP_rate,TIME_rate
C00140_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5058,0,5058,0.19612495057334914,-0.1520796340574283,0.5079647347224678,-769.2187890624723,0.0,0.0,-0.1520796340574283,0.5079647347224678,-1.0,0.0,0.562049197439478,0.3612099644128114,0.5844207196520363,0.054369315935152235,0.0
C00059_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5058,0,5058,0.19612495057334914,-0.15224493197961877,0.5066365076274947,-770.0548659529118,0.0,0.0,-0.15224493197961877,0.5066365076274947,-1.0,0.0,0.5510380072078648,0.3612099644128114,0.5844207196520363,0.054369315935152235,0.0
C00086_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5058,0,5058,0.19612495057334914,-0.15224493197961877,0.5066365076274947,-770.0548659529118,0.0,0.0,-0.15224493197961877,0.5066365076274947,-1.0,0.0,0.5510380072078648,0.3612099644128114,0.5844207196520363,0.054369315935152235,0.0
C00007_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5457,0,5457,0.1944291735385743,-0.15571581427509942,0.5065446785142227,-849.7411984992175,0.0,0.0,-0.15571581427509942,0.5065446785142227,-1.0,0.0,0.5837006063300022,0.3665017408832692,0.5785229979842405,0.05497526113249038,0.0
C00034_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,5457,0,5457,0.1944291735385743,-0.15571581427509942,0.5065446785142227,-849.7411984992175,0.0,0.0,-0.15571581427509942,0.5065446785142227,-1.0,0.0,0.5837006063300022,0.3665017408832692,0.5785229979842405,0.05497526113249038,0.0
C00081_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,2719,0,2719,0.19639573372563443,-0.15305499962817512,0.5063651924607996,-416.1565439890081,0.0,0.0,-0.15305499962817512,0.5063651924607996,-1.0,0.0,0.5463206847077977,0.35785215152629646,0.5829349025376976,0.05921294593600589,0.0
C00108_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,2719,0,2719,0.19639573372563443,-0.15305499962817512,0.5063651924607996,-416.1565439890081,0.0,0.0,-0.15305499962817512,0.5063651924607996,-1.0,0.0,0.5463206847077977,0.35785215152629646,0.5829349025376976,0.05921294593600589,0.0
C00119_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5116,0,5116,0.19585613760750586,-0.152323627976263,0.5058269981787298,-779.2876807265616,0.0,0.0,-0.152323627976263,0.5058269981787298,-1.0,0.0,0.5471825836117303,0.3575058639562158,0.5910867865519938,0.05140734949179046,0.0
C00146_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5116,0,5116,0.19585613760750586,-0.152323627976263,0.5058269981787298,-779.2876807265616,0.0,0.0,-0.152323627976263,0.5058269981787298,-1.0,0.0,0.5471825836117303,0.3575058639562158,0.5910867865519938,0.05140734949179046,0.0
C00112_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6272,0,6272,0.19355867346938777,-0.15591344261977508,0.5057220187644804,-977.8891121112292,0.0,0.0,-0.15591344261977508,0.5057220187644804,-1.0,0.0,0.5921335318697286,0.3659119897959184,0.5814732142857143,0.052614795918367346,0.0
C00139_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6272,0,6272,0.19355867346938777,-0.15591344261977508,0.5057220187644804,-977.8891121112292,0.0,0.0,-0.15591344261977508,0.5057220187644804,-1.0,0.0,0.5921335318697286,0.3659119897959184,0.5814732142857143,0.052614795918367346,0.0
C00005_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5058,0,5058,0.19612495057334914,-0.15241022990180922,0.5053039946459325,-770.890942843351,0.0,0.0,-0.15241022990180922,0.5053039946459325,-1.0,0.0,0.5455451215163503,0.3612099644128114,0.5844207196520363,0.054369315935152235,0.0
C00032_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5058,0,5058,0.19612495057334914,-0.15241022990180922,0.5053039946459325,-770.890942843351,0.0,0.0,-0.15241022990180922,0.5053039946459325,-1.0,0.0,0.5455451215163503,0.3612099644128114,0.5844207196520363,0.054369315935152235,0.0
C00027_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,2719,0,2719,0.19639573372563443,-0.15332682313227877,0.5047462214646591,-416.89563209666596,0.0,0.0,-0.15332682313227877,0.5047462214646591,-1.0,0.0,0.5430749110293671,0.35785215152629646,0.5829349025376976,0.05921294593600589,0.0
C00054_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,2719,0,2719,0.19639573372563443,-0.15332682313227877,0.5047462214646591,-416.89563209666596,0.0,0.0,-0.15332682313227877,0.5047462214646591,-1.0,0.0,0.5430749110293671,0.35785215152629646,0.5829349025376976,0.05921294593600589,0.0
C00058_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6272,0,6272,0.19355867346938777,-0.1561469400013864,0.5042959866459501,-979.3536076886955,0.0,0.0,-0.1561469400013864,0.5042959866459501,-1.0,0.0,0.581708299646815,0.3659119897959184,0.5814732142857143,0.052614795918367346,0.0
C00085_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6272,0,6272,0.19355867346938777,-0.1561469400013864,0.5042959866459501,-979.3536076886955,0.0,0.0,-0.1561469400013864,0.5042959866459501,-1.0,0.0,0.581708299646815,0.3659119897959184,0.5814732142857143,0.052614795918367346,0.0
C00065_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5116,0,5116,0.19585613760750586,-0.1526192991954806,0.5041215755283709,-780.8003346840787,0.0,0.0,-0.1526192991954806,0.5041215755283709,-1.0,0.0,0.5431383539196334,0.3575058639562158,0.5910867865519938,0.05140734949179046,0.0
C00092_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5116,0,5116,0.19585613760750586,-0.1526192991954806,0.5041215755283709,-780.8003346840787,0.0,0.0,-0.1526192991954806,0.5041215755283709,-1.0,0.0,0.5431383539196334,0.3575058639562158,0.5910867865519938,0.05140734949179046,0.0
C00118_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6298,0,6298,0.1921244839631629,-0.15649179154514223,0.5030669743179844,-985.5853031513058,0.0,0.0,-0.15649179154514223,0.5030669743179844,-1.0,0.0,0.5698234721616215,0.3621784693553509,0.5878056525881232,0.05001587805652588,0.0
C00145_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6298,0,6298,0.1921244839631629,-0.15649179154514223,0.5030669743179844,-985.5853031513058,0.0,0.0,-0.15649179154514223,0.5030669743179844,-1.0,0.0,0.5698234721616215,0.3621784693553509,0.5878056525881232,0.05001587805652588,0.0
C00004_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6272,0,6272,0.19355867346938777,-0.15638043738299778,0.5028659978034403,-980.8181032661621,0.0,0.0,-0.15638043738299778,0.5028659978034403,-1.0,0.0,0.5763183912193498,0.3659119897959184,0.5814732142857143,0.052614795918367346,0.0
C00031_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.30_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.3,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6272,0,6272,0.19355867346938777,-0.15638043738299778,0.5028659978034403,-980.8181032661621,0.0,0.0,-0.15638043738299778,0.5028659978034403,-1.0,0.0,0.5763183912193498,0.3659119897959184,0.5814732142857143,0.052614795918367346,0.0
C00011_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5116,0,5116,0.19585613760750586,-0.15291497041469815,0.5024110047502129,-782.3129886415958,0.0,0.0,-0.15291497041469815,0.5024110047502129,-1.0,0.0,0.5384288273782549,0.3575058639562158,0.5910867865519938,0.05140734949179046,0.0
C00038_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,5116,0,5116,0.19585613760750586,-0.15291497041469815,0.5024110047502129,-782.3129886415958,0.0,0.0,-0.15291497041469815,0.5024110047502129,-1.0,0.0,0.5384288273782549,0.3575058639562158,0.5910867865519938,0.05140734949179046,0.0
C00064_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6298,0,6298,0.1921244839631629,-0.1568232623538672,0.5013773102218748,-987.6729063046557,0.0,0.0,-0.1568232623538672,0.5013773102218748,-1.0,0.0,0.565062703181196,0.3621784693553509,0.5878056525881232,0.05001587805652588,0.0
C00091_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6298,0,6298,0.1921244839631629,-0.1568232623538672,0.5013773102218748,-987.6729063046557,0.0,0.0,-0.1568232623538672,0.5013773102218748,-1.0,0.0,0.565062703181196,0.3621784693553509,0.5878056525881232,0.05001587805652588,0.0
C00010_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6298,0,6298,0.1921244839631629,-0.1571547331625922,0.49968331727965154,-989.7605094580058,0.0,0.0,-0.1571547331625922,0.49968331727965154,-1.0,0.0,0.5607318539122599,0.3621784693553509,0.5878056525881232,0.05001587805652588,0.0
C00037_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,6298,0,6298,0.1921244839631629,-0.1571547331625922,0.49968331727965154,-989.7605094580058,0.0,0.0,-0.1571547331625922,0.49968331727965154,-1.0,0.0,0.5607318539122599,0.3621784693553509,0.5878056525881232,0.05001587805652588,0.0
C00132_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3145,0,3145,0.19364069952305246,-0.15539186057355364,0.4994442813900739,-488.7074015038262,0.0,0.0,-0.15539186057355364,0.4994442813900739,-1.0,0.0,0.5447968489994867,0.35834658187599366,0.585691573926868,0.055961844197138316,0.0
C00159_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3145,0,3145,0.19364069952305246,-0.15539186057355364,0.4994442813900739,-488.7074015038262,0.0,0.0,-0.15539186057355364,0.4994442813900739,-1.0,0.0,0.5447968489994867,0.35834658187599366,0.585691573926868,0.055961844197138316,0.0
C00078_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3145,0,3145,0.19364069952305246,-0.155527114096474,0.4980999839259488,-489.1327738334107,0.0,0.0,-0.155527114096474,0.4980999839259488,-1.0,0.0,0.5368189368191022,0.35834658187599366,0.585691573926868,0.055961844197138316,0.0
C00105_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3145,0,3145,0.19364069952305246,-0.155527114096474,0.4980999839259488,-489.1327738334107,0.0,0.0,-0.155527114096474,0.4980999839259488,-1.0,0.0,0.5368189368191022,0.35834658187599366,0.585691573926868,0.055961844197138316,0.0
C00117_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3500,0,3500,0.19742857142857143,-0.15636740515226846,0.4974786452736232,-547.2859180329397,0.0,0.0,-0.15636740515226846,0.4974786452736232,-1.0,0.0,0.5595857822899892,0.3628571428571429,0.58,0.05714285714285714,0.0
C00144_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3500,0,3500,0.19742857142857143,-0.15636740515226846,0.4974786452736232,-547.2859180329397,0.0,0.0,-0.15636740515226846,0.4974786452736232,-1.0,0.0,0.5595857822899892,0.3628571428571429,0.58,0.05714285714285714,0.0
C00123_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3619,0,3619,0.1950815142304504,-0.15555148770252836,0.49732730558099614,-562.9408339954501,0.0,0.0,-0.15555148770252836,0.49732730558099614,-1.0,0.0,0.5455129972126044,0.3586626139817629,0.586073500967118,0.055263885051119094,0.0
C00150_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3619,0,3619,0.1950815142304504,-0.15555148770252836,0.49732730558099614,-562.9408339954501,0.0,0.0,-0.15555148770252836,0.49732730558099614,-1.0,0.0,0.5455129972126044,0.3586626139817629,0.586073500967118,0.055263885051119094,0.0
C00024_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3145,0,3145,0.19364069952305246,-0.15566236761939434,0.4967508014897126,-489.5581461629952,0.0,0.0,-0.15566236761939434,0.4967508014897126,-1.0,0.0,0.5328870872560706,0.35834658187599366,0.585691573926868,0.055961844197138316,0.0
C00051_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3145,0,3145,0.19364069952305246,-0.15566236761939434,0.4967508014897126,-489.5581461629952,0.0,0.0,-0.15566236761939434,0.4967508014897126,-1.0,0.0,0.5328870872560706,0.35834658187599366,0.585691573926868,0.055961844197138316,0.0
C00069_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3619,0,3619,0.1950815142304504,-0.15563557888477614,0.4961528704642727,-563.2451599840049,0.0,0.0,-0.15563557888477614,0.4961528704642727,-1.0,0.0,0.5364340031007343,0.3586626139817629,0.586073500967118,0.055263885051119094,0.0
C00096_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3619,0,3619,0.1950815142304504,-0.15563557888477614,0.4961528704642727,-563.2451599840049,0.0,0.0,-0.15563557888477614,0.4961528704642727,-1.0,0.0,0.5364340031007343,0.3586626139817629,0.586073500967118,0.055263885051119094,0.0
C00063_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3500,0,3500,0.19742857142857143,-0.15660193786644716,0.4960159297438117,-548.106782532565,0.0,0.0,-0.15660193786644716,0.4960159297438117,-1.0,0.0,0.5454808729088584,0.3628571428571429,0.58,0.05714285714285714,0.0
C00090_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.30_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.3,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3500,0,3500,0.19742857142857143,-0.15660193786644716,0.4960159297438117,-548.106782532565,0.0,0.0,-0.15660193786644716,0.4960159297438117,-1.0,0.0,0.5454808729088584,0.3628571428571429,0.58,0.05714285714285714,0.0
C00015_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3619,0,3619,0.1950815142304504,-0.15571967006702392,0.4949742119897989,-563.5494859725595,0.0,0.0,-0.15571967006702392,0.4949742119897989,-1.0,0.0,0.532483165862004,0.3586626139817629,0.586073500967118,0.055263885051119094,0.0
C00042_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.35_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.35,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,3619,0,3619,0.1950815142304504,-0.15571967006702392,0.4949742119897989,-563.5494859725595,0.0,0.0,-0.15571967006702392,0.4949742119897989,-1.0,0.0,0.532483165862004,0.3586626139817629,0.586073500967118,0.055263885051119094,0.0
