cfg,tp_cp,tp1_fraction,mr_sl_atr,vol_filter_high,mr_time_stop,priority,mr_d,mr_rr,mr_cp_low,mr_cp_high,mr_mean_dist,mr_atr_pctl_max,trend_enabled,trend_d,trend_p,trend_rr,session_name,session_hours,minute_guard,n_trades,n_trend,n_range,winrate,avg_r,pf,sum_r,trend_avg_r,trend_pf,range_avg_r,range_pf,r_p10,r_p50,r_p90,SL_rate,TP_rate,FLIP_rate,TIME_rate
C00161_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,47,0,47,0.23404255319148937,-0.08560625239349415,0.7158772959086166,-4.023493862494225,0.0,0.0,-0.08560625239349415,0.7158772959086166,-1.0,0.0,0.8486297763512292,0.2765957446808511,0.6595744680851063,0.06382978723404255,0.0
C00080_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,47,0,47,0.23404255319148937,-0.08566630578739527,0.7156779818142835,-4.026316372007578,0.0,0.0,-0.08566630578739527,0.7156779818142835,-1.0,0.0,0.8486297763512292,0.2765957446808511,0.6595744680851063,0.06382978723404255,0.0
C00107_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,47,0,47,0.23404255319148937,-0.08566630578739527,0.7156779818142835,-4.026316372007578,0.0,0.0,-0.08566630578739527,0.7156779818142835,-1.0,0.0,0.8486297763512292,0.2765957446808511,0.6595744680851063,0.06382978723404255,0.0
C00026_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,47,0,47,0.23404255319148937,-0.08572635918129644,0.7154786677199505,-4.029138881520932,0.0,0.0,-0.08572635918129644,0.7154786677199505,-1.0,0.0,0.8486297763512292,0.2765957446808511,0.6595744680851063,0.06382978723404255,0.0
C00053_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg5_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",5,47,0,47,0.23404255319148937,-0.08572635918129644,0.7154786677199505,-4.029138881520932,0.0,0.0,-0.08572635918129644,0.7154786677199505,-1.0,0.0,0.8486297763512292,0.2765957446808511,0.6595744680851063,0.06382978723404255,0.0
C00135_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,36,0,36,0.2222222222222222,-0.10955763405615435,0.6707040172992887,-3.9440748260215566,0.0,0.0,-0.10955763405615435,0.6707040172992887,-1.0,0.0,0.8970336893656632,0.3055555555555556,0.6388888888888888,0.05555555555555555,0.0
C00162_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,36,0,36,0.2222222222222222,-0.10955763405615435,0.6707040172992887,-3.9440748260215566,0.0,0.0,-0.10955763405615435,0.6707040172992887,-1.0,0.0,0.8970336893656632,0.3055555555555556,0.6388888888888888,0.05555555555555555,0.0
C00081_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,36,0,36,0.2222222222222222,-0.10963603709819195,0.6704683622762782,-3.94689733553491,0.0,0.0,-0.10963603709819195,0.6704683622762782,-1.0,0.0,0.8970336893656632,0.3055555555555556,0.6388888888888888,0.05555555555555555,0.0
C00108_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,36,0,36,0.2222222222222222,-0.10963603709819195,0.6704683622762782,-3.94689733553491,0.0,0.0,-0.10963603709819195,0.6704683622762782,-1.0,0.0,0.8970336893656632,0.3055555555555556,0.6388888888888888,0.05555555555555555,0.0
C00027_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,36,0,36,0.2222222222222222,-0.10971444014022953,0.6702327072532674,-3.9497198450482633,0.0,0.0,-0.10971444014022953,0.6702327072532674,-1.0,0.0,0.8970336893656632,0.3055555555555556,0.6388888888888888,0.05555555555555555,0.0
C00054_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg10_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",10,36,0,36,0.2222222222222222,-0.10971444014022953,0.6702327072532674,-3.9497198450482633,0.0,0.0,-0.10971444014022953,0.6702327072532674,-1.0,0.0,0.8970336893656632,0.3055555555555556,0.6388888888888888,0.05555555555555555,0.0
C00130_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,67,0,67,0.22388059701492538,-0.12330481632605017,0.6114584834959476,-8.261422693845361,0.0,0.0,-0.12330481632605017,0.6114584834959476,-1.0,0.0,0.7314557084213018,0.31343283582089554,0.6417910447761194,0.04477611940298507,0.0
C00157_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,67,0,67,0.22388059701492538,-0.12330481632605017,0.6114584834959476,-8.261422693845361,0.0,0.0,-0.12330481632605017,0.6114584834959476,-1.0,0.0,0.7314557084213018,0.31343283582089554,0.6417910447761194,0.04477611940298507,0.0
C00076_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,67,0,67,0.22388059701492538,-0.12334694333371214,0.6113257385478549,-8.264245203358714,0.0,0.0,-0.12334694333371214,0.6113257385478549,-1.0,0.0,0.7314557084213018,0.31343283582089554,0.6417910447761194,0.04477611940298507,0.0
C00103_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,67,0,67,0.22388059701492538,-0.12334694333371214,0.6113257385478549,-8.264245203358714,0.0,0.0,-0.12334694333371214,0.6113257385478549,-1.0,0.0,0.7314557084213018,0.31343283582089554,0.6417910447761194,0.04477611940298507,0.0
C00022_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,67,0,67,0.22388059701492538,-0.12338907034137413,0.6111929935997623,-8.267067712872066,0.0,0.0,-0.12338907034137413,0.6111929935997623,-1.0,0.0,0.7314557084213018,0.31343283582089554,0.6417910447761194,0.04477611940298507,0.0
C00049_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr1.00_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,1.0,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,67,0,67,0.22388059701492538,-0.12338907034137413,0.6111929935997623,-8.267067712872066,0.0,0.0,-0.12338907034137413,0.6111929935997623,-1.0,0.0,0.7314557084213018,0.31343283582089554,0.6417910447761194,0.04477611940298507,0.0
C00127_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,74,0,74,0.21621621621621623,-0.1175133174092439,0.6093912868364766,-8.695985488284048,0.0,0.0,-0.1175133174092439,0.6093912868364766,-1.0,0.0,0.6281410486738414,0.3108108108108108,0.6351351351351351,0.05405405405405406,0.0
C00154_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,74,0,74,0.21621621621621623,-0.1175133174092439,0.6093912868364766,-8.695985488284048,0.0,0.0,-0.1175133174092439,0.6093912868364766,-1.0,0.0,0.6281410486738414,0.3108108108108108,0.6351351351351351,0.05405405405405406,0.0
C00073_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,74,0,74,0.21621621621621623,-0.11755145942969462,0.6092645045631634,-8.698807997797402,0.0,0.0,-0.11755145942969462,0.6092645045631634,-1.0,0.0,0.6281410486738414,0.3108108108108108,0.6351351351351351,0.05405405405405406,0.0
C00100_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,74,0,74,0.21621621621621623,-0.11755145942969462,0.6092645045631634,-8.698807997797402,0.0,0.0,-0.11755145942969462,0.6092645045631634,-1.0,0.0,0.6281410486738414,0.3108108108108108,0.6351351351351351,0.05405405405405406,0.0
C00019_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,74,0,74,0.21621621621621623,-0.11758960145014537,0.6091377222898503,-8.701630507310757,0.0,0.0,-0.11758960145014537,0.6091377222898503,-1.0,0.0,0.6281410486738414,0.3108108108108108,0.6351351351351351,0.05405405405405406,0.0
C00046_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr0.90_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,0.9,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,74,0,74,0.21621621621621623,-0.11758960145014537,0.6091377222898503,-8.701630507310757,0.0,0.0,-0.11758960145014537,0.6091377222898503,-1.0,0.0,0.6281410486738414,0.3108108108108108,0.6351351351351351,0.05405405405405406,0.0
C00133_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,61,0,61,0.21311475409836064,-0.13503216410380317,0.5723868963848389,-8.236962010331993,0.0,0.0,-0.13503216410380317,0.5723868963848389,-1.0,0.0,0.6550141242934961,0.3114754098360656,0.639344262295082,0.04918032786885246,0.0
C00160_US_15_20_tp20.60_tp1f0.60_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.6,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,61,0,61,0.21311475409836064,-0.13503216410380317,0.5723868963848389,-8.236962010331993,0.0,0.0,-0.13503216410380317,0.5723868963848389,-1.0,0.0,0.6550141242934961,0.3114754098360656,0.639344262295082,0.04918032786885246,0.0
C00079_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,61,0,61,0.21311475409836064,-0.13507843475156306,0.5722403688117513,-8.239784519845347,0.0,0.0,-0.13507843475156306,0.5722403688117513,-1.0,0.0,0.6550141242934961,0.3114754098360656,0.639344262295082,0.04918032786885246,0.0
C00106_US_15_20_tp20.60_tp1f0.50_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.5,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,61,0,61,0.21311475409836064,-0.13507843475156306,0.5722403688117513,-8.239784519845347,0.0,0.0,-0.13507843475156306,0.5722403688117513,-1.0,0.0,0.6550141242934961,0.3114754098360656,0.639344262295082,0.04918032786885246,0.0
C00025_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t20_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,20,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,61,0,61,0.21311475409836064,-0.13512470539932298,0.5720938412386637,-8.242607029358702,0.0,0.0,-0.13512470539932298,0.5720938412386637,-1.0,0.0,0.6550141242934961,0.3114754098360656,0.639344262295082,0.04918032786885246,0.0
C00052_US_15_20_tp20.60_tp1f0.40_sl1.8_high1_t30_d0.40_rr1.10_cp0.20_0.80_md0.20_ap0.90_mg0_tr0_td0.20_tp0.65_trr0.80_TREND_FIRST,0.6,0.4,1.8,True,30,TREND_FIRST,0.4,1.1,0.2,0.8,0.2,0.9,False,0.2,0.65,0.8,US_15_20,"15,16,17,18,19,20",0,61,0,61,0.21311475409836064,-0.13512470539932298,0.5720938412386637,-8.242607029358702,0.0,0.0,-0.13512470539932298,0.5720938412386637,-1.0,0.0,0.6550141242934961,0.3114754098360656,0.639344262295082,0.04918032786885246,0.0
