cfg,tp_cp,mr_sl_atr,vol_filter_high,mr_time_stop,priority,mr_d,mr_rr,mr_cp_low,mr_cp_high,mr_mean_dist,mr_atr_pctl_max,n_trades,n_trend,n_range,winrate,avg_r,pf,sum_r,trend_avg_r,trend_pf,range_avg_r,range_pf,r_p10,r_p50,r_p90,SL_rate,TP_rate,FLIP_rate,TIME_rate
C03604_tp0.60_sl1.8_high1_t30_d0.20_rr1.00_cp0.20_0.80_md0.25_ap0.80_TREND_FIRST,0.6,1.8,True,30,TREND_FIRST,0.2,1.0,0.2,0.8,0.25,0.8,1006,411,595,0.17594433399602386,-0.3399419044481352,0.42011941258649393,-341.98155587482404,-0.48905109489051096,0.41055718475073316,-0.2369437913862588,0.4332281079599847,-1.0,-1.0,1.1601200884472602,0.42857142857142855,0.5478991596638656,0.023529411764705882,0.0
C03607_tp0.60_sl1.8_high1_t30_d0.20_rr1.00_cp0.20_0.80_md0.30_ap0.80_TREND_FIRST,0.6,1.8,True,30,TREND_FIRST,0.2,1.0,0.2,0.8,0.3,0.8,1006,411,595,0.17594433399602386,-0.3399419044481352,0.42011941258649393,-341.98155587482404,-0.48905109489051096,0.41055718475073316,-0.2369437913862588,0.4332281079599847,-1.0,-1.0,1.1601200884472602,0.42857142857142855,0.5478991596638656,0.023529411764705882,0.0
C03763_tp0.60_sl1.8_high1_t30_d0.20_rr1.00_cp0.20_0.80_md0.20_ap0.80_MR_FIRST,0.6,1.8,True,30,MR_FIRST,0.2,1.0,0.2,0.8,0.2,0.8,1006,411,595,0.17594433399602386,-0.3399419044481352,0.42011941258649393,-341.98155587482404,-0.48905109489051096,0.41055718475073316,-0.2369437913862588,0.4332281079599847,-1.0,-1.0,1.1601200884472602,0.42857142857142855,0.5478991596638656,0.023529411764705882,0.0
C03766_tp0.60_sl1.8_high1_t30_d0.20_rr1.00_cp0.20_0.80_md0.25_ap0.80_MR_FIRST,0.6,1.8,True,30,MR_FIRST,0.2,1.0,0.2,0.8,0.25,0.8,1006,411,595,0.17594433399602386,-0.3399419044481352,0.42011941258649393,-341.98155587482404,-0.48905109489051096,0.41055718475073316,-0.2369437913862588,0.4332281079599847,-1.0,-1.0,1.1601200884472602,0.42857142857142855,0.5478991596638656,0.023529411764705882,0.0
C03769_tp0.60_sl1.8_high1_t30_d0.20_rr1.00_cp0.20_0.80_md0.30_ap0.80_MR_FIRST,0.6,1.8,True,30,MR_FIRST,0.2,1.0,0.2,0.8,0.3,0.8,1006,411,595,0.17594433399602386,-0.3399419044481352,0.42011941258649393,-341.98155587482404,-0.48905109489051096,0.41055718475073316,-0.2369437913862588,0.4332281079599847,-1.0,-1.0,1.1601200884472602,0.42857142857142855,0.5478991596638656,0.023529411764705882,0.0
C00768_tp0.60_sl1.4_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.20_ap0.90_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.3,0.8,0.15,0.85,0.2,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C00771_tp0.60_sl1.4_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.25_ap0.90_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.3,0.8,0.15,0.85,0.25,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C00774_tp0.60_sl1.4_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.30_ap0.90_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.3,0.8,0.15,0.85,0.3,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C00930_tp0.60_sl1.4_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.20_ap0.90_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.3,0.8,0.15,0.85,0.2,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C00933_tp0.60_sl1.4_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.25_ap0.90_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.3,0.8,0.15,0.85,0.25,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C00936_tp0.60_sl1.4_high1_t20_d0.30_rr0.80_cp0.15_0.85_md0.30_ap0.90_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.3,0.8,0.15,0.85,0.3,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C01092_tp0.60_sl1.4_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.20_ap0.90_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.3,0.8,0.15,0.85,0.2,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C01095_tp0.60_sl1.4_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.25_ap0.90_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.3,0.8,0.15,0.85,0.25,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C01098_tp0.60_sl1.4_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.30_ap0.90_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.3,0.8,0.15,0.85,0.3,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C01254_tp0.60_sl1.4_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.20_ap0.90_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.3,0.8,0.15,0.85,0.2,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C01257_tp0.60_sl1.4_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.25_ap0.90_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.3,0.8,0.15,0.85,0.25,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C01260_tp0.60_sl1.4_high1_t30_d0.30_rr0.80_cp0.15_0.85_md0.30_ap0.90_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.3,0.8,0.15,0.85,0.3,0.9,1098,411,687,0.17577413479052822,-0.3677314028695272,0.42010777550970096,-403.76908035074086,-0.48905109489051096,0.41055718475073316,-0.2951514997827378,0.42927441653604936,-1.0,-1.0,1.4480296679819116,0.5240174672489083,0.45269286754002913,0.023289665211062592,0.0
C01991_tp0.60_sl1.6_high1_t20_d0.20_rr1.00_cp0.15_0.85_md0.20_ap0.85_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.2,1.0,0.15,0.85,0.2,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C01994_tp0.60_sl1.6_high1_t20_d0.20_rr1.00_cp0.15_0.85_md0.25_ap0.85_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.2,1.0,0.15,0.85,0.25,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C01997_tp0.60_sl1.6_high1_t20_d0.20_rr1.00_cp0.15_0.85_md0.30_ap0.85_TREND_FIRST,0.6,1.6,True,20,TREND_FIRST,0.2,1.0,0.15,0.85,0.3,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02153_tp0.60_sl1.6_high1_t20_d0.20_rr1.00_cp0.15_0.85_md0.20_ap0.85_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.2,1.0,0.15,0.85,0.2,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02156_tp0.60_sl1.6_high1_t20_d0.20_rr1.00_cp0.15_0.85_md0.25_ap0.85_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.2,1.0,0.15,0.85,0.25,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02159_tp0.60_sl1.6_high1_t20_d0.20_rr1.00_cp0.15_0.85_md0.30_ap0.85_MR_FIRST,0.6,1.6,True,20,MR_FIRST,0.2,1.0,0.15,0.85,0.3,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02315_tp0.60_sl1.6_high1_t30_d0.20_rr1.00_cp0.15_0.85_md0.20_ap0.85_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.2,1.0,0.15,0.85,0.2,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02318_tp0.60_sl1.6_high1_t30_d0.20_rr1.00_cp0.15_0.85_md0.25_ap0.85_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.2,1.0,0.15,0.85,0.25,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02321_tp0.60_sl1.6_high1_t30_d0.20_rr1.00_cp0.15_0.85_md0.30_ap0.85_TREND_FIRST,0.6,1.6,True,30,TREND_FIRST,0.2,1.0,0.15,0.85,0.3,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02477_tp0.60_sl1.6_high1_t30_d0.20_rr1.00_cp0.15_0.85_md0.20_ap0.85_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.2,1.0,0.15,0.85,0.2,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02480_tp0.60_sl1.6_high1_t30_d0.20_rr1.00_cp0.15_0.85_md0.25_ap0.85_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.2,1.0,0.15,0.85,0.25,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C02483_tp0.60_sl1.6_high1_t30_d0.20_rr1.00_cp0.15_0.85_md0.30_ap0.85_MR_FIRST,0.6,1.6,True,30,MR_FIRST,0.2,1.0,0.15,0.85,0.3,0.85,999,411,588,0.1781781781781782,-0.358168295236507,0.41995997846807587,-357.8101269412705,-0.48905109489051096,0.41055718475073316,-0.2666838893559022,0.4315826117694915,-1.0,-1.0,1.3235427767637205,0.4812925170068027,0.4914965986394558,0.027210884353741496,0.0
C00732_tp0.60_sl1.4_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.20_ap0.90_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.25,0.9,0.15,0.85,0.2,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C00735_tp0.60_sl1.4_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.25_ap0.90_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.25,0.9,0.15,0.85,0.25,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C00738_tp0.60_sl1.4_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.30_ap0.90_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.25,0.9,0.15,0.85,0.3,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C00894_tp0.60_sl1.4_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.20_ap0.90_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.25,0.9,0.15,0.85,0.2,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C00897_tp0.60_sl1.4_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.25_ap0.90_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.25,0.9,0.15,0.85,0.25,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C00900_tp0.60_sl1.4_high1_t20_d0.25_rr0.90_cp0.15_0.85_md0.30_ap0.90_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.25,0.9,0.15,0.85,0.3,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C01056_tp0.60_sl1.4_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.20_ap0.90_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.25,0.9,0.15,0.85,0.2,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C01059_tp0.60_sl1.4_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.25_ap0.90_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.25,0.9,0.15,0.85,0.25,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C01062_tp0.60_sl1.4_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.30_ap0.90_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.25,0.9,0.15,0.85,0.3,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C01218_tp0.60_sl1.4_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.20_ap0.90_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.25,0.9,0.15,0.85,0.2,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C01221_tp0.60_sl1.4_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.25_ap0.90_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.25,0.9,0.15,0.85,0.25,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C01224_tp0.60_sl1.4_high1_t30_d0.25_rr0.90_cp0.15_0.85_md0.30_ap0.90_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.25,0.9,0.15,0.85,0.3,0.9,1075,411,664,0.17488372093023255,-0.3689167945203271,0.41993854387028995,-396.5855541093516,-0.48905109489051096,0.41055718475073316,-0.2945565573936018,0.42927348143682104,-1.0,-1.0,1.4660907873709628,0.5225903614457831,0.45180722891566266,0.025602409638554216,0.0
C00667_tp0.60_sl1.4_high1_t20_d0.20_rr0.90_cp0.20_0.80_md0.20_ap0.80_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.2,0.9,0.2,0.8,0.2,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C00670_tp0.60_sl1.4_high1_t20_d0.20_rr0.90_cp0.20_0.80_md0.25_ap0.80_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.2,0.9,0.2,0.8,0.25,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C00673_tp0.60_sl1.4_high1_t20_d0.20_rr0.90_cp0.20_0.80_md0.30_ap0.80_TREND_FIRST,0.6,1.4,True,20,TREND_FIRST,0.2,0.9,0.2,0.8,0.3,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C00829_tp0.60_sl1.4_high1_t20_d0.20_rr0.90_cp0.20_0.80_md0.20_ap0.80_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.2,0.9,0.2,0.8,0.2,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C00832_tp0.60_sl1.4_high1_t20_d0.20_rr0.90_cp0.20_0.80_md0.25_ap0.80_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.2,0.9,0.2,0.8,0.25,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C00835_tp0.60_sl1.4_high1_t20_d0.20_rr0.90_cp0.20_0.80_md0.30_ap0.80_MR_FIRST,0.6,1.4,True,20,MR_FIRST,0.2,0.9,0.2,0.8,0.3,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C00991_tp0.60_sl1.4_high1_t30_d0.20_rr0.90_cp0.20_0.80_md0.20_ap0.80_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.2,0.9,0.2,0.8,0.2,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C00994_tp0.60_sl1.4_high1_t30_d0.20_rr0.90_cp0.20_0.80_md0.25_ap0.80_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.2,0.9,0.2,0.8,0.25,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C00997_tp0.60_sl1.4_high1_t30_d0.20_rr0.90_cp0.20_0.80_md0.30_ap0.80_TREND_FIRST,0.6,1.4,True,30,TREND_FIRST,0.2,0.9,0.2,0.8,0.3,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C01153_tp0.60_sl1.4_high1_t30_d0.20_rr0.90_cp0.20_0.80_md0.20_ap0.80_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.2,0.9,0.2,0.8,0.2,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C01156_tp0.60_sl1.4_high1_t30_d0.20_rr0.90_cp0.20_0.80_md0.25_ap0.80_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.2,0.9,0.2,0.8,0.25,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C01159_tp0.60_sl1.4_high1_t30_d0.20_rr0.90_cp0.20_0.80_md0.30_ap0.80_MR_FIRST,0.6,1.4,True,30,MR_FIRST,0.2,0.9,0.2,0.8,0.3,0.8,1077,411,666,0.17177344475394615,-0.36827669542806635,0.41970922841775454,-396.63400097602744,-0.48905109489051096,0.41055718475073316,-0.29374474621025143,0.42882094906000195,-1.0,-1.0,1.4503821499016212,0.5285285285285285,0.45045045045045046,0.021021021021021023,0.0
C02649_tp0.60_sl1.8_high0_t20_d0.25_rr0.80_cp0.20_0.80_md0.20_ap0.90_TREND_FIRST,0.6,1.8,False,20,TREND_FIRST,0.25,0.8,0.2,0.8,0.2,0.9,1585,411,1174,0.1810725552050473,-0.2822851350243676,0.4197088732694465,-447.42193901362265,-0.48905109489051096,0.41055718475073316,-0.20989943697923563,0.4269658667113819,-1.0,-0.2693602693602958,0.8679086700875697,0.40545144804088584,0.5936967632027257,0.0008517887563884157,0.0
C02652_tp0.60_sl1.8_high0_t20_d0.25_rr0.80_cp0.20_0.80_md0.25_ap0.90_TREND_FIRST,0.6,1.8,False,20,TREND_FIRST,0.25,0.8,0.2,0.8,0.25,0.9,1585,411,1174,0.1810725552050473,-0.2822851350243676,0.4197088732694465,-447.42193901362265,-0.48905109489051096,0.41055718475073316,-0.20989943697923563,0.4269658667113819,-1.0,-0.2693602693602958,0.8679086700875697,0.40545144804088584,0.5936967632027257,0.0008517887563884157,0.0
C02655_tp0.60_sl1.8_high0_t20_d0.25_rr0.80_cp0.20_0.80_md0.30_ap0.90_TREND_FIRST,0.6,1.8,False,20,TREND_FIRST,0.25,0.8,0.2,0.8,0.3,0.9,1585,411,1174,0.1810725552050473,-0.2822851350243676,0.4197088732694465,-447.42193901362265,-0.48905109489051096,0.41055718475073316,-0.20989943697923563,0.4269658667113819,-1.0,-0.2693602693602958,0.8679086700875697,0.40545144804088584,0.5936967632027257,0.0008517887563884157,0.0
C02811_tp0.60_sl1.8_high0_t20_d0.25_rr0.80_cp0.20_0.80_md0.20_ap0.90_MR_FIRST,0.6,1.8,False,20,MR_FIRST,0.25,0.8,0.2,0.8,0.2,0.9,1585,411,1174,0.1810725552050473,-0.2822851350243676,0.4197088732694465,-447.42193901362265,-0.48905109489051096,0.41055718475073316,-0.20989943697923563,0.4269658667113819,-1.0,-0.2693602693602958,0.8679086700875697,0.40545144804088584,0.5936967632027257,0.0008517887563884157,0.0
