tf,start_ts,end_ts,overlap_hours,kijun_flat_bars,ssb_flat_bars,kijun,ssb,range_mid,mid_spread,strength
H4,2025-09-06 04:00:00+00:00,2025-09-06 16:00:00+00:00,12.0,4,22,110838.65,110277.9,110558.275,560.75,29.450626839103382
H4,2020-08-19 20:00:00+00:00,2020-08-20 08:00:00+00:00,12.0,12,17,12037.1,11813.21,11925.154999999999,223.89000000000124,29.447141730070136
H4,2024-06-02 00:00:00+00:00,2024-06-03 08:00:00+00:00,32.0,13,16,68134.7,68725.25,68429.975,590.5500000000029,29.346737944980855
H4,2025-09-09 04:00:00+00:00,2025-09-09 16:00:00+00:00,12.0,4,22,111597.15,110277.9,110937.525,1319.25,29.252138590298888
H4,2025-03-20 04:00:00+00:00,2025-03-22 04:00:00+00:00,48.0,17,13,84306.75,83701.7,84004.225,605.0500000000029,28.991187668255044
H4,2021-05-10 20:00:00+00:00,2021-05-12 16:00:00+00:00,44.0,12,16,56452.0,56267.19,56359.595,184.80999999999767,28.705869944161588
H4,2025-12-14 08:00:00+00:00,2025-12-14 16:00:00+00:00,8.0,3,22,91428.25,91121.5,91274.875,306.75,28.703535234278704
H4,2025-06-16 20:00:00+00:00,2025-06-17 04:00:00+00:00,8.0,3,22,105757.0,106633.8,106195.4,876.8000000000029,28.564160631797982
H4,2025-02-16 04:00:00+00:00,2025-02-16 16:00:00+00:00,12.0,13,15,96398.35,96398.35,96398.35,0.0,28.4
H4,2025-09-05 12:00:00+00:00,2025-09-06 00:00:00+00:00,12.0,4,21,110372.15,110320.25,110346.2,51.89999999999418,28.386648683265385
H4,2025-05-25 04:00:00+00:00,2025-05-25 12:00:00+00:00,8.0,3,22,108998.7,106999.15,107998.92499999999,1999.550000000003,28.276474196574082
H4,2025-07-20 20:00:00+00:00,2025-07-21 20:00:00+00:00,24.0,7,19,118660.8,119489.05,119074.925,828.25,28.203822542647433
H4,2025-06-27 04:00:00+00:00,2025-06-27 20:00:00+00:00,16.0,5,20,103898.75,103182.65,103540.7,716.1000000000058,27.807678731746996
H4,2025-06-22 20:00:00+00:00,2025-06-24 12:00:00+00:00,40.0,11,16,102300.8,103507.7,102904.25,1206.8999999999942,27.675412287732872
H4,2025-12-31 04:00:00+00:00,2026-01-02 00:00:00+00:00,44.0,16,12,88566.7,88364.2,88465.45,202.5,27.137880598344726
H4,2024-03-20 16:00:00+00:00,2024-03-22 08:00:00+00:00,40.0,11,16,64922.2,67340.7,66131.45,2418.5,27.012136405642895
H4,2022-09-19 20:00:00+00:00,2022-09-21 16:00:00+00:00,44.0,12,16,19198.8,20532.5,19865.65,1333.7000000000007,26.98812557932201
H4,2025-04-27 04:00:00+00:00,2025-04-28 12:00:00+00:00,32.0,9,17,93694.3,89834.8,91764.55,3859.5,26.486031286062445
H4,2025-08-03 00:00:00+00:00,2025-08-04 08:00:00+00:00,32.0,9,16,115380.0,115831.0,115605.5,451.0,26.297408589781696
H4,2026-01-14 20:00:00+00:00,2026-01-16 16:00:00+00:00,44.0,12,14,93999.05,93587.05,93793.05,412.0,26.28454122151626
H4,2025-07-20 04:00:00+00:00,2025-07-20 16:00:00+00:00,12.0,4,19,118870.2,119489.05,119179.625,618.8500000000058,25.865690276942168
H4,2025-06-28 04:00:00+00:00,2025-06-28 12:00:00+00:00,8.0,3,20,106410.35,103182.65,104796.5,3227.7000000000116,25.61118342001144
H4,2025-03-24 12:00:00+00:00,2025-03-25 16:00:00+00:00,28.0,8,16,85937.0,84932.75,85434.875,1004.25,25.302579127218145
H4,2025-03-26 00:00:00+00:00,2025-03-27 00:00:00+00:00,24.0,7,16,86170.75,84932.75,85551.75,1238.0,24.446243940096615
H4,2025-06-07 08:00:00+00:00,2025-06-07 16:00:00+00:00,8.0,12,12,103540.05,103540.05,103540.05,0.0,24.0
H4,2025-08-27 16:00:00+00:00,2025-08-28 04:00:00+00:00,12.0,4,17,112099.85,112978.55,112539.20000000001,878.6999999999971,23.417160077906573
H4,2025-02-09 20:00:00+00:00,2025-02-11 12:00:00+00:00,40.0,12,11,97381.25,96793.15,97087.2,588.1000000000058,22.66272189591432
H4,2025-05-15 12:00:00+00:00,2025-05-16 04:00:00+00:00,16.0,21,5,103270.55,100790.8,102030.675,2479.75,22.259017605181494
H4,2025-04-14 00:00:00+00:00,2025-04-14 20:00:00+00:00,20.0,6,15,82258.0,80278.5,81268.25,1979.5,22.257852014018397
H4,2025-10-28 04:00:00+00:00,2025-10-28 16:00:00+00:00,12.0,4,16,113015.1,111370.25,112192.675,1644.8500000000058,22.07634011719773
H4,2025-12-17 00:00:00+00:00,2025-12-17 12:00:00+00:00,12.0,4,16,87836.0,89814.0,88825.0,1978.0,21.912051363941718
H4,2026-01-12 00:00:00+00:00,2026-01-12 16:00:00+00:00,16.0,5,15,90865.0,92001.15,91433.075,1136.1499999999942,21.72998261571273
H4,2025-08-04 12:00:00+00:00,2025-08-04 20:00:00+00:00,8.0,3,16,115350.0,115831.0,115590.5,481.0,21.51048965508329
H4,2025-12-15 16:00:00+00:00,2025-12-16 00:00:00+00:00,8.0,3,16,89310.15,89814.0,89562.075,503.8500000000058,21.479164511994966
H4,2025-10-29 16:00:00+00:00,2025-10-30 00:00:00+00:00,8.0,3,16,112703.3,111370.25,112036.775,1333.050000000003,21.346018131367845
H4,2025-12-19 12:00:00+00:00,2025-12-20 08:00:00+00:00,20.0,18,6,87385.9,88977.95000000001,88181.925,1592.0500000000175,21.216946002446697
H4,2025-12-17 20:00:00+00:00,2025-12-18 04:00:00+00:00,8.0,3,16,87756.5,89814.0,88785.25,2057.5,21.110780992429227
H4,2025-07-14 04:00:00+00:00,2025-07-14 16:00:00+00:00,12.0,4,15,116866.1,115350.0,116108.05,1516.1000000000058,20.92674557053122
H4,2025-01-27 04:00:00+00:00,2025-01-28 16:00:00+00:00,36.0,11,10,102378.25,103840.0,103109.125,1461.75,20.509246001814557
H4,2025-06-19 08:00:00+00:00,2025-06-20 00:00:00+00:00,16.0,18,5,106100.0,106482.0,106291.0,382.0,20.326946837531523
H4,2025-06-18 12:00:00+00:00,2025-06-19 04:00:00+00:00,16.0,18,5,106100.0,106490.6,106295.3,390.6000000000058,20.325311217321122
H4,2026-01-12 20:00:00+00:00,2026-01-13 04:00:00+00:00,8.0,3,15,91060.4,92001.15,91530.775,940.75,20.192462598621574
H4,2025-10-19 20:00:00+00:00,2025-10-20 16:00:00+00:00,20.0,6,13,107715.0,109691.0,108703.0,1976.0,20.035789987260454
H4,2025-05-09 04:00:00+00:00,2025-05-10 16:00:00+00:00,36.0,10,10,98850.0,98850.0,98850.0,0.0,20.0
H4,2026-01-08 12:00:00+00:00,2026-01-09 08:00:00+00:00,20.0,10,10,92001.15,90974.75,91487.95,1026.3999999999942,19.778110098595512
H4,2025-08-30 00:00:00+00:00,2025-08-31 04:00:00+00:00,28.0,13,8,110355.0,112339.2,111347.1,1984.199999999997,19.64984077655511
H4,2026-01-18 04:00:00+00:00,2026-01-18 16:00:00+00:00,12.0,4,14,96083.3,93999.05,95041.175,2084.25,19.570812688850523
H4,2025-03-31 08:00:00+00:00,2025-04-01 00:00:00+00:00,16.0,5,13,84458.95,84987.0,84722.975,528.0500000000029,19.478596415702917
H4,2025-04-16 12:00:00+00:00,2025-04-17 12:00:00+00:00,24.0,9,11,84717.25,80510.75,82614.0,4206.5,19.411609009392944
H4,2025-07-11 08:00:00+00:00,2025-07-12 04:00:00+00:00,20.0,6,12,113141.4,113041.4,113091.4,100.0,19.183037580593577
H4,2025-12-21 08:00:00+00:00,2025-12-21 16:00:00+00:00,8.0,18,4,87385.9,87503.8,87444.85,117.90000000000873,19.17414791106949
H4,2026-01-19 04:00:00+00:00,2026-01-19 12:00:00+00:00,8.0,3,14,94477.5,93999.05,94238.275,478.4499999999971,19.103013538527648
H4,2025-09-26 12:00:00+00:00,2025-09-27 04:00:00+00:00,16.0,15,6,111230.9,113220.6,112225.75,1989.7000000000116,18.865524760441776
H4,2025-11-10 00:00:00+00:00,2025-11-10 20:00:00+00:00,20.0,6,12,102933.0,105052.4,103992.7,2119.399999999994,18.816514233532274
H4,2025-11-04 20:00:00+00:00,2025-11-06 00:00:00+00:00,28.0,12,8,105052.4,107481.55,106266.975,2429.1500000000087,18.770916810511878
H4,2025-12-18 20:00:00+00:00,2025-12-19 08:00:00+00:00,12.0,18,4,87385.9,89426.15,88406.025,2040.25,18.766894269553944
H4,2026-01-22 00:00:00+00:00,2026-01-23 00:00:00+00:00,24.0,7,11,91347.75,92568.8,91958.275,1221.050000000003,18.553639125417575
H4,2025-10-20 20:00:00+00:00,2025-10-21 08:00:00+00:00,12.0,4,13,107560.0,109691.0,108625.5,2131.0,18.43828037180662
H4,2025-12-01 12:00:00+00:00,2025-12-02 16:00:00+00:00,28.0,8,10,88433.0,88433.0,88433.0,0.0,18.4
H4,2025-07-23 04:00:00+00:00,2025-07-24 00:00:00+00:00,20.0,14,6,118082.55,118314.8,118198.675,232.25,18.363916519270617
H4,2026-01-26 08:00:00+00:00,2026-01-27 08:00:00+00:00,24.0,13,7,88608.35,90755.85,89682.1,2147.5,18.36034873287045
H4,2025-08-08 00:00:00+00:00,2025-08-08 16:00:00+00:00,16.0,8,10,115087.1,115380.0,115233.55,292.8999999999942,18.35334955761213
H4,2025-07-25 04:00:00+00:00,2025-07-26 08:00:00+00:00,28.0,11,8,117483.7,117809.4,117646.54999999999,325.6999999999971,18.349200934965637
H4,2025-08-12 00:00:00+00:00,2025-08-12 16:00:00+00:00,16.0,5,12,119150.0,117516.2,118333.1,1633.800000000003,18.149414880271138
H4,2026-01-30 00:00:00+00:00,2026-01-31 08:00:00+00:00,32.0,9,9,85796.35,86097.5,85946.925,301.1499999999942,17.9371499016065
H4,2025-09-28 08:00:00+00:00,2025-09-28 20:00:00+00:00,12.0,15,5,111230.9,112312.6,111771.75,1081.7000000000116,17.82747005076052
H4,2025-07-17 08:00:00+00:00,2025-07-17 16:00:00+00:00,8.0,18,3,119489.05,115786.75,117637.9,3702.300000000003,17.45078877404191
H4,2025-07-16 20:00:00+00:00,2025-07-17 04:00:00+00:00,8.0,18,3,119489.05,115670.5,117579.775,3818.550000000003,17.433815087646387
H4,2025-07-24 04:00:00+00:00,2025-07-24 20:00:00+00:00,16.0,14,5,118082.55,118408.25,118245.4,325.6999999999971,17.15275374859473
H4,2025-08-16 08:00:00+00:00,2025-08-17 00:00:00+00:00,16.0,14,5,120640.95,120197.8,120419.375,443.1499999999942,17.136935125259054
H4,2025-11-15 20:00:00+00:00,2025-11-16 12:00:00+00:00,16.0,5,11,99626.0,100714.35,100170.175,1088.3500000000058,17.015130429758877
H4,2025-06-08 20:00:00+00:00,2025-06-09 04:00:00+00:00,8.0,3,12,103393.85,103540.05,103466.95000000001,146.1999999999971,16.776294900792028
H4,2025-07-12 12:00:00+00:00,2025-07-12 20:00:00+00:00,8.0,3,12,113461.9,113041.4,113251.65,420.5,16.73785285138004
H4,2025-06-30 00:00:00+00:00,2025-07-01 04:00:00+00:00,28.0,8,9,107548.5,103449.65,105499.075,4098.850000000006,16.556737638965338
H4,2025-09-20 20:00:00+00:00,2025-09-21 20:00:00+00:00,24.0,7,9,116249.25,116106.85,116178.05,142.39999999999418,16.37992304878463
H4,2025-05-19 00:00:00+00:00,2025-05-19 16:00:00+00:00,16.0,5,10,104192.55,103896.15,104044.35,296.40000000000873,15.95454891784849
H4,2025-05-28 04:00:00+00:00,2025-05-29 00:00:00+00:00,20.0,11,6,108598.5,108037.35,108317.925,561.1499999999942,15.917537874012984
H4,2025-05-19 20:00:00+00:00,2025-05-20 12:00:00+00:00,16.0,5,10,104576.55,103896.15,104236.35,680.4000000000087,15.896237731344135
H4,2025-11-23 16:00:00+00:00,2025-11-24 08:00:00+00:00,16.0,8,8,86875.0,88600.0,87737.5,1725.0,15.691490848120722
H4,2025-11-14 20:00:00+00:00,2025-11-15 04:00:00+00:00,8.0,3,11,100714.35,100714.35,100714.35,0.0,15.6
H4,2025-03-03 20:00:00+00:00,2025-03-04 12:00:00+00:00,16.0,12,5,86585.6,87335.1,86960.35,749.5,15.46669456167124
H4,2025-06-06 04:00:00+00:00,2025-06-06 20:00:00+00:00,16.0,12,5,103540.05,104582.55,104061.3,1042.5,15.445267250089914
H4,2025-03-02 16:00:00+00:00,2025-03-03 00:00:00+00:00,8.0,12,5,86585.6,87594.1,87089.85,1008.5,15.421420037946229
H4,2025-02-12 16:00:00+00:00,2025-02-13 04:00:00+00:00,12.0,13,4,96243.05,97373.75,96808.4,1130.699999999997,15.024517072343938
H4,2025-04-18 08:00:00+00:00,2025-04-19 04:00:00+00:00,20.0,10,6,84753.45,82429.5,83591.475,2323.949999999997,14.788851012492808
H4,2025-05-22 16:00:00+00:00,2025-05-23 08:00:00+00:00,16.0,5,9,106999.15,106615.15,106807.15,384.0,14.746980697566915
H4,2025-05-02 12:00:00+00:00,2025-05-02 20:00:00+00:00,8.0,14,3,95356.75,94742.2,95049.475,614.5500000000029,14.704924134229143
H4,2025-05-17 08:00:00+00:00,2025-05-17 20:00:00+00:00,12.0,6,8,103110.0,103270.55,103190.275,160.5500000000029,14.377630367246706
H4,2025-05-07 00:00:00+00:00,2025-05-07 20:00:00+00:00,20.0,6,8,95513.5,95356.75,95435.125,156.75,14.37638711449064
H4,2025-10-08 04:00:00+00:00,2025-10-08 20:00:00+00:00,16.0,11,5,123362.25,119411.9,121387.075,3950.350000000006,14.333537728256344
H4,2025-08-23 04:00:00+00:00,2025-08-23 16:00:00+00:00,12.0,12,4,114511.65,115404.95,114958.29999999999,893.3000000000029,14.288965538671889
H4,2025-08-05 20:00:00+00:00,2025-08-06 16:00:00+00:00,20.0,9,6,113768.0,115554.35,114661.175,1786.3500000000058,14.179098439404356
H4,2025-11-27 12:00:00+00:00,2025-11-28 04:00:00+00:00,16.0,6,8,88579.15,86875.0,87727.075,1704.1499999999942,14.12560188010396
H4,2025-11-28 20:00:00+00:00,2025-11-29 16:00:00+00:00,20.0,6,8,89570.55,86840.0,88205.275,2730.550000000003,13.96760803566691
H4,2025-04-23 12:00:00+00:00,2025-04-24 12:00:00+00:00,24.0,7,7,89402.15,88984.1,89193.125,418.04999999998836,13.934687833297579
H4,2025-08-24 16:00:00+00:00,2025-08-25 16:00:00+00:00,24.0,7,7,113940.7,114521.0,114230.85,580.3000000000029,13.929238580050807
H4,2025-03-17 04:00:00+00:00,2025-03-17 12:00:00+00:00,8.0,13,3,82586.79999999999,81515.3,82051.04999999999,1071.4999999999854,13.819531523034364
H4,2025-12-09 16:00:00+00:00,2025-12-10 00:00:00+00:00,8.0,13,3,91121.5,89170.5,90146.0,1951.0,13.703421392662083
H4,2025-08-20 12:00:00+00:00,2025-08-21 12:00:00+00:00,24.0,7,7,115429.9,118423.7,116926.79999999999,2993.800000000003,13.650492075590016
H4,2025-10-03 20:00:00+00:00,2025-10-04 12:00:00+00:00,16.0,5,8,118257.65,116233.0,117245.325,2024.6499999999942,13.369135190981638
H4,2025-03-28 20:00:00+00:00,2025-03-29 04:00:00+00:00,8.0,3,9,86015.85,85937.0,85976.425,78.85000000000582,13.187905215572199
H4,2025-08-24 04:00:00+00:00,2025-08-24 12:00:00+00:00,8.0,12,3,114511.65,115091.95,114801.79999999999,580.3000000000029,13.133612232746675
H4,2025-11-12 16:00:00+00:00,2025-11-13 08:00:00+00:00,16.0,6,7,104092.35,103181.25,103636.8,911.1000000000058,13.084966412524786
H4,2025-04-02 20:00:00+00:00,2025-04-03 08:00:00+00:00,12.0,4,8,84861.0,84861.0,84861.0,0.0,12.8
H4,2025-09-24 04:00:00+00:00,2025-09-24 16:00:00+00:00,12.0,4,8,113497.1,114405.1,113951.1,908.0,12.698811674477687
H4,2025-05-11 04:00:00+00:00,2025-05-11 20:00:00+00:00,16.0,5,7,100359.3,99163.55,99761.425,1195.75,12.253132776347991
H4,2026-01-02 20:00:00+00:00,2026-01-03 04:00:00+00:00,8.0,3,8,88867.05,88782.5,88824.775,84.55000000000291,11.98858837360423
H4,2026-01-03 12:00:00+00:00,2026-01-03 20:00:00+00:00,8.0,3,8,89067.15,88782.5,88924.825,284.6499999999942,11.961710345229584
H4,2025-11-25 00:00:00+00:00,2025-11-25 16:00:00+00:00,16.0,5,7,84888.65,88306.1,86597.375,3417.4500000000116,11.929228879798409
H4,2026-01-06 08:00:00+00:00,2026-01-06 16:00:00+00:00,8.0,3,8,91580.75,90760.15,91170.45,820.6000000000058,11.892954803755366
H4,2025-07-09 16:00:00+00:00,2025-07-10 12:00:00+00:00,20.0,6,6,109718.4,108523.4,109120.9,1195.0,11.870009672223134
H4,2025-04-29 20:00:00+00:00,2025-04-30 04:00:00+00:00,8.0,9,4,94139.4,91048.3,92593.85,3091.0999999999913,11.61234028966938
H4,2025-09-19 08:00:00+00:00,2025-09-19 16:00:00+00:00,8.0,7,5,116106.85,115607.95,115857.4,498.90000000000873,11.550262770473108
H4,2026-02-01 08:00:00+00:00,2026-02-01 20:00:00+00:00,12.0,8,4,83046.35,83046.35,83046.35,0.0,11.2
H4,2026-01-31 16:00:00+00:00,2026-02-01 04:00:00+00:00,12.0,8,4,83046.35,83347.5,83196.925,301.1499999999942,11.159605296289765
H4,2025-05-01 12:00:00+00:00,2025-05-02 04:00:00+00:00,16.0,5,6,95044.0,94503.5,94773.75,540.5,11.136487985794359
H4,2025-10-18 12:00:00+00:00,2025-10-19 00:00:00+00:00,12.0,5,6,108523.05,112006.75,110264.9,3483.699999999997,10.85698531674236
H4,2025-03-29 16:00:00+00:00,2025-03-30 00:00:00+00:00,8.0,3,7,85050.5,85176.5,85113.5,126.0,10.784035570363505
H4,2025-04-11 20:00:00+00:00,2025-04-12 08:00:00+00:00,12.0,4,6,79439.25,79571.6,79505.425,132.35000000000582,10.382716242386227
H4,2025-09-22 04:00:00+00:00,2025-09-22 20:00:00+00:00,16.0,5,5,114672.2,114672.2,114672.2,0.0,10.0
H4,2025-08-08 20:00:00+00:00,2025-08-09 04:00:00+00:00,8.0,8,3,115087.1,115350.0,115218.55,262.8999999999942,9.977234438951019
H4,2026-01-04 04:00:00+00:00,2026-01-04 20:00:00+00:00,16.0,5,5,89484.45,89269.85,89377.15,214.59999999999127,9.97604690163994
H4,2026-01-20 20:00:00+00:00,2026-01-21 12:00:00+00:00,16.0,5,5,91704.55,92859.65,92282.1,1155.0999999999913,9.876376860607982
H4,2025-09-17 04:00:00+00:00,2025-09-17 20:00:00+00:00,16.0,5,5,115802.45,113990.65,114896.54999999999,1811.800000000003,9.84475832277639
H4,2025-06-20 16:00:00+00:00,2025-06-21 00:00:00+00:00,8.0,3,6,105577.65,105577.65,105577.65,0.0,9.6
H4,2025-10-15 12:00:00+00:00,2025-10-16 00:00:00+00:00,12.0,6,4,112706.5,113307.25,113006.875,600.75,9.54923580173426
H4,2025-08-01 20:00:00+00:00,2025-08-02 08:00:00+00:00,12.0,4,5,115959.35,116236.0,116097.675,276.6499999999942,9.178129368312126
H4,2025-09-12 16:00:00+00:00,2025-09-13 00:00:00+00:00,8.0,7,3,113660.3,112937.4,113298.85,722.9000000000087,9.141671830155211
H4,2026-02-09 16:00:00+00:00,2026-02-10 04:00:00+00:00,12.0,6,4,66050.0,69555.5,67802.75,3505.5,9.12806582688539
H4,2025-11-16 20:00:00+00:00,2025-11-17 08:00:00+00:00,12.0,4,5,98473.7,100198.25,99335.975,1724.550000000003,9.043006356834184
H4,2025-10-17 08:00:00+00:00,2025-10-17 20:00:00+00:00,12.0,4,5,109648.8,112628.3,111138.55,2979.5,8.959797858445706
H4,2025-09-16 04:00:00+00:00,2025-09-16 12:00:00+00:00,8.0,3,5,115549.2,113663.2,114606.2,1886.0,8.26400462863608
H4,2025-12-03 04:00:00+00:00,2025-12-03 16:00:00+00:00,12.0,4,4,88859.35,88859.35,88859.35,0.0,8.0
H4,2025-05-22 00:00:00+00:00,2025-05-22 12:00:00+00:00,12.0,4,4,106952.6,106568.6,106760.6,384.0,7.971328466390281
H4,2026-01-13 20:00:00+00:00,2026-01-14 08:00:00+00:00,12.0,4,4,93464.85,93052.85,93258.85,412.0,7.964812959421208
H4,2025-05-30 00:00:00+00:00,2025-05-30 12:00:00+00:00,12.0,4,4,107610.5,108240.25,107925.375,629.75,7.953590399347796
H4,2025-09-09 20:00:00+00:00,2025-09-10 08:00:00+00:00,12.0,4,4,111544.0,110372.15,110958.075,1171.8500000000058,7.916393415941373
H4,2025-06-21 20:00:00+00:00,2025-06-22 08:00:00+00:00,12.0,4,4,103638.05,104844.95,104241.5,1206.8999999999942,7.908436733037202
H4,2025-11-11 04:00:00+00:00,2025-11-11 12:00:00+00:00,8.0,5,3,103336.85,104799.9,104068.375,1463.0499999999884,7.4946363133066765
H4,2026-01-25 04:00:00+00:00,2026-01-25 12:00:00+00:00,8.0,5,3,89200.25,91413.7,90306.975,2213.449999999997,7.418178310356875
H4,2025-11-20 04:00:00+00:00,2025-11-20 12:00:00+00:00,8.0,5,3,92582.2,96930.7,94756.45,4348.5,7.266529270233223
H4,2025-08-09 08:00:00+00:00,2025-08-09 16:00:00+00:00,8.0,3,4,115244.55,114878.35,115061.45000000001,366.1999999999971,7.177157639439078
H4,2025-04-25 12:00:00+00:00,2025-04-25 20:00:00+00:00,8.0,3,4,91048.3,89734.8,90391.55,1313.5,7.096873727237487
H4,2025-09-01 04:00:00+00:00,2025-09-01 12:00:00+00:00,8.0,4,3,110320.25,111425.75,110873.0,1105.5,6.732867470094706
H4,2026-01-23 12:00:00+00:00,2026-01-23 20:00:00+00:00,8.0,4,3,90292.25,92180.25,91236.25,1888.0,6.662136876270144
H4,2025-06-25 12:00:00+00:00,2025-06-25 20:00:00+00:00,8.0,3,3,103105.55,103105.55,103105.55,0.0,6.0
H4,2025-10-02 00:00:00+00:00,2025-10-02 08:00:00+00:00,8.0,3,3,114296.75,114011.5,114154.125,285.25,5.9850444831597525
H4,2025-09-10 12:00:00+00:00,2025-09-10 20:00:00+00:00,8.0,3,3,112068.95,111310.45,111689.7,758.5,5.959528031573649
H4,2025-11-03 16:00:00+00:00,2025-11-04 00:00:00+00:00,8.0,3,3,108266.5,110840.1,109553.3,2573.600000000006,5.8622846078862425
H4,2025-08-20 00:00:00+00:00,2025-08-20 08:00:00+00:00,8.0,3,3,115529.0,118522.8,117025.9,2993.800000000003,5.850334570074745
M30,2020-06-09 00:00:00+00:00,2020-06-09 12:30:00+00:00,12.5,26,52,9720.015,9720.015,9720.015,0.0,83.2
M30,2024-03-08 16:00:00+00:00,2024-03-09 04:00:00+00:00,12.0,25,51,68225.4,68225.4,68225.4,0.0,81.19999999999999
M30,2023-09-06 17:30:00+00:00,2023-09-07 05:30:00+00:00,12.0,25,51,25689.0,25689.0,25689.0,0.0,81.19999999999999
M30,2020-08-02 04:30:00+00:00,2020-08-02 16:30:00+00:00,12.0,25,51,11322.125,11322.125,11322.125,0.0,81.19999999999999
M30,2019-10-19 12:30:00+00:00,2019-10-20 00:30:00+00:00,12.0,25,51,7980.33,7980.33,7980.33,0.0,81.19999999999999
M30,2021-09-13 14:00:00+00:00,2021-09-14 02:00:00+00:00,12.0,25,50,45128.91,45128.91,45128.91,0.0,80.0
M30,2023-08-25 16:00:00+00:00,2023-08-26 02:30:00+00:00,10.5,25,48,26027.2,26027.2,26027.2,0.0,77.6
M30,2023-11-05 23:00:00+00:00,2023-11-06 10:00:00+00:00,11.0,23,49,34905.6,34905.6,34905.6,0.0,77.2
M30,2021-03-31 08:00:00+00:00,2021-03-31 19:00:00+00:00,11.0,23,49,58366.0,58366.0,58366.0,0.0,77.2
M30,2019-12-12 01:30:00+00:00,2019-12-12 12:30:00+00:00,11.0,23,49,7187.5599999999995,7187.5599999999995,7187.5599999999995,0.0,77.2
M30,2026-01-19 00:00:00+00:00,2026-01-19 10:30:00+00:00,10.5,22,48,93645.0,93645.0,93645.0,0.0,75.19999999999999
M30,2023-03-22 20:00:00+00:00,2023-03-23 06:30:00+00:00,10.5,22,48,27735.5,27735.5,27735.5,0.0,75.19999999999999
M30,2023-09-27 14:00:00+00:00,2023-09-28 00:30:00+00:00,10.5,22,48,26449.95,26449.95,26449.95,0.0,75.19999999999999
M30,2020-02-13 13:30:00+00:00,2020-02-14 00:00:00+00:00,10.5,22,48,10320.5,10320.5,10320.5,0.0,75.19999999999999
M30,2020-03-25 11:30:00+00:00,2020-03-25 22:00:00+00:00,10.5,22,48,6698.485000000001,6698.485000000001,6698.485000000001,0.0,75.19999999999999
M30,2019-10-31 12:00:00+00:00,2019-10-31 22:30:00+00:00,10.5,22,48,9185.82,9185.82,9185.82,0.0,75.19999999999999
M30,2020-10-25 05:30:00+00:00,2020-10-25 16:00:00+00:00,10.5,22,48,13042.0,13042.0,13042.0,0.0,75.19999999999999
M30,2020-12-01 13:00:00+00:00,2020-12-01 23:30:00+00:00,10.5,22,48,19003.0,19003.0,19003.0,0.0,75.19999999999999
M30,2026-01-23 17:30:00+00:00,2026-01-24 03:30:00+00:00,10.0,21,47,89862.5,89862.5,89862.5,0.0,73.2
M30,2024-03-27 16:00:00+00:00,2024-03-28 02:00:00+00:00,10.0,21,47,70126.4,70126.4,70126.4,0.0,73.2
M30,2023-08-11 16:30:00+00:00,2023-08-12 02:30:00+00:00,10.0,21,47,29392.55,29392.55,29392.55,0.0,73.2
M30,2020-01-12 00:00:00+00:00,2020-01-12 10:00:00+00:00,10.0,21,47,8124.235000000001,8124.235000000001,8124.235000000001,0.0,73.2
M30,2023-01-18 16:30:00+00:00,2023-01-19 02:30:00+00:00,10.0,21,47,21029.0,21029.0,21029.0,0.0,73.2
M30,2026-01-21 18:30:00+00:00,2026-01-22 03:30:00+00:00,9.0,22,45,88902.5,88902.5,88902.5,0.0,71.6
M30,2024-01-20 10:00:00+00:00,2024-01-20 18:30:00+00:00,8.5,21,46,41617.5,41248.5,41433.0,369.0,71.36443232381225
M30,2024-01-19 20:00:00+00:00,2024-01-20 05:30:00+00:00,9.5,20,46,41248.5,41248.5,41248.5,0.0,71.19999999999999
M30,2025-11-28 17:30:00+00:00,2025-11-29 03:00:00+00:00,9.5,20,46,91617.5,91617.5,91617.5,0.0,71.19999999999999
M30,2019-11-12 15:00:00+00:00,2019-11-13 00:30:00+00:00,9.5,20,46,8720.59,8720.59,8720.59,0.0,71.19999999999999
M30,2022-12-21 18:00:00+00:00,2022-12-22 03:00:00+00:00,9.0,26,41,16809.2,16809.2,16809.2,0.0,70.0
M30,2022-09-30 16:30:00+00:00,2022-10-01 01:00:00+00:00,8.5,21,44,19619.35,19619.35,19619.35,0.0,69.6
M30,2024-06-14 17:00:00+00:00,2024-06-15 02:00:00+00:00,9.0,19,45,66209.45,66209.45,66209.45,0.0,69.2
M30,2022-01-02 18:30:00+00:00,2022-01-03 05:30:00+00:00,11.0,23,42,47302.84,47302.84,47302.84,0.0,68.8
M30,2025-03-12 17:00:00+00:00,2025-03-13 01:00:00+00:00,8.0,21,43,82532.75,82532.75,82532.75,0.0,68.4
M30,2022-06-04 20:00:00+00:00,2022-06-05 02:30:00+00:00,6.5,25,40,29722.0,29722.0,29722.0,0.0,68.0
M30,2023-05-19 21:00:00+00:00,2023-05-20 03:30:00+00:00,6.5,25,40,26895.6,26895.6,26895.6,0.0,68.0
M30,2020-02-20 16:30:00+00:00,2020-02-20 19:00:00+00:00,2.5,21,44,9541.295,9789.535,9665.415,248.23999999999978,67.8572014055361
M30,2021-08-14 11:00:00+00:00,2021-08-14 22:00:00+00:00,11.0,23,41,47150.0,47150.0,47150.0,0.0,67.6
M30,2021-10-23 16:30:00+00:00,2021-10-23 23:30:00+00:00,7.0,23,41,60701.0,60701.0,60701.0,0.0,67.6
