tf,start_ts,end_ts,overlap_hours,kijun_flat_bars,ssb_flat_bars,kijun,ssb,range_mid,mid_spread,strength,range_low,range_high,range_mid_box,range_width,buffer_abs,status,breakout_side,breakout_ts,bars_to_break
H1,2023-08-21 22:00:00,2023-08-22 15:00:00,17.0,18,25,26040.0,26042.5,26041.25,2.5,44.39573794096472,25900.0,26182.1,26041.05,282.09999999999854,28.209999999999855,BREAKOUT_DOWN,DOWN,2023-08-22 19:00:00,4.0
H1,2021-09-04 21:00:00,2021-09-05 04:00:00,7.0,15,27,49971.04,49722.0,49846.52,249.04000000000087,44.179274330898785,49660.0,50341.16,50000.58,681.1600000000035,68.11600000000035,BREAKOUT_UP,UP,2021-09-05 19:00:00,15.0
H1,2023-11-02 18:00:00,2023-11-03 03:00:00,9.0,10,30,35149.95,35037.95,35093.95,112.0,43.86002366077325,34364.1,35099.0,34731.55,734.9000000000015,73.49000000000015,BREAKOUT_DOWN,DOWN,2023-11-03 09:00:00,6.0
H1,2023-09-07 21:00:00,2023-09-08 15:00:00,18.0,19,24,26026.65,25888.5,25957.575,138.15000000000146,43.76706529517766,25630.0,26451.0,26040.5,821.0,82.10000000000001,ACTIVE,NONE,,
H1,2022-05-17 08:00:00,2022-05-17 17:00:00,9.0,10,30,29923.15,30257.15,30090.15,334.0,43.51696267603203,29850.0,30794.0,30322.0,944.0,94.4,BREAKOUT_DOWN,DOWN,2022-05-18 12:00:00,19.0
H1,2023-08-15 04:00:00,2023-08-15 17:00:00,13.0,14,27,29459.85,29378.35,29419.1,81.5,43.47954821257873,29240.0,29492.1,29366.05,252.09999999999854,25.209999999999855,BREAKOUT_DOWN,DOWN,2023-08-15 19:00:00,2.0
H1,2023-04-01 15:00:00,2023-04-02 03:00:00,12.0,13,28,28512.65,28172.65,28342.65,340.0,43.47843034029282,28180.0,28575.0,28377.5,395.0,39.5,BREAKOUT_DOWN,DOWN,2023-04-02 15:00:00,12.0
H1,2019-11-05 11:00:00,2019-11-05 21:00:00,10.0,11,29,9357.165,9311.5,9334.3325,45.66500000000087,43.38774045515469,9221.0,9421.24,9321.119999999999,200.23999999999978,20.02399999999998,ACTIVE,NONE,,
H1,2025-12-18 20:00:00,2025-12-19 15:00:00,19.0,20,23,86928.25,87385.9,87157.075,457.6499999999942,43.37225814496364,84408.6,89374.6,86891.6,4966.0,496.6,ACTIVE,NONE,,
H1,2021-04-06 14:00:00,2021-04-07 00:00:00,10.0,11,29,58563.09,58217.56,58390.325,345.52999999999884,43.343510875937696,57500.0,58509.01,58004.505000000005,1009.010000000002,100.90100000000021,BREAKOUT_DOWN,DOWN,2021-04-07 10:00:00,10.0
H1,2025-10-20 15:00:00,2025-10-21 01:00:00,10.0,11,29,109513.6,108852.9,109183.25,660.7000000000116,43.33775050878996,109345.0,111649.0,110497.0,2304.0,230.4,BREAKOUT_DOWN,DOWN,2025-10-21 03:00:00,2.0
H1,2026-01-23 23:00:00,2026-01-24 16:00:00,17.0,24,20,89862.5,89830.3,89846.4,32.19999999999709,43.18452312341314,89116.9,89893.9,89505.4,777.0,77.7,BREAKOUT_DOWN,DOWN,2026-01-25 03:00:00,11.0
H1,2024-09-04 16:00:00,2024-09-05 02:00:00,10.0,11,29,57027.5,57672.5,57350.0,645.0,43.11509612897663,57615.9,58500.0,58057.95,884.0999999999985,88.40999999999985,BREAKOUT_DOWN,DOWN,2024-09-05 03:00:00,1.0
H1,2026-01-09 18:00:00,2026-01-10 09:00:00,15.0,18,24,90815.9,90620.5,90718.2,195.39999999999415,43.10715052533394,90082.6,91467.2,90774.9,1384.5999999999913,138.45999999999913,ACTIVE,NONE,,
H1,2024-05-23 20:00:00,2024-05-24 13:00:00,17.0,18,24,68144.95000000001,68436.0,68290.475,291.04999999998836,43.01666549409626,66156.6,68388.0,67272.3,2231.399999999994,223.13999999999942,BREAKOUT_UP,UP,2024-05-24 17:00:00,4.0
H1,2022-03-16 16:00:00,2022-03-17 03:00:00,11.0,12,28,40252.0,39938.9,40095.45,313.09999999999854,42.86527083995838,39270.0,41473.6,40371.8,2203.5999999999985,220.35999999999987,ACTIVE,NONE,,
H1,2021-04-06 05:00:00,2021-04-06 09:00:00,4.0,10,29,58217.56,58217.56,58217.56,0.0,42.8,58340.48,59092.28,58716.380000000005,751.7999999999956,75.17999999999957,BREAKOUT_DOWN,DOWN,2021-04-06 14:00:00,5.0
H1,2019-10-18 18:00:00,2019-10-19 03:00:00,9.0,10,29,7964.65,7968.315,7966.4825,3.664999999999963,42.78031880840348,7892.85,7984.0,7938.425,91.14999999999964,9.114999999999965,BREAKOUT_UP,UP,2019-10-19 12:00:00,9.0
H1,2023-10-31 21:00:00,2023-11-01 09:00:00,12.0,13,27,34380.75,34452.5,34416.625,71.75,42.71095840265016,34330.4,34744.7,34537.55,414.29999999999563,41.429999999999566,BREAKOUT_UP,UP,2023-11-01 20:00:00,11.0
H1,2024-09-04 04:00:00,2024-09-04 13:00:00,9.0,10,29,57443.95,57672.5,57558.225,228.5500000000029,42.63072355223146,56107.9,56871.5,56489.7,763.5999999999985,76.35999999999986,BREAKOUT_UP,UP,2024-09-04 14:00:00,1.0
H1,2021-03-19 00:00:00,2021-03-19 15:00:00,15.0,18,24,58405.634999999995,57332.465,57869.05,1073.1699999999985,42.41345100337245,56301.27,59300.0,57800.634999999995,2998.730000000003,299.87300000000033,ACTIVE,NONE,,
H1,2022-02-24 20:00:00,2022-02-25 06:00:00,10.0,11,28,37339.899999999994,37339.899999999994,37339.899999999994,0.0,42.400000000000006,37252.8,40376.1,38814.45,3123.2999999999956,312.3299999999996,ACTIVE,NONE,,
H1,2020-01-22 07:00:00,2020-01-22 20:00:00,13.0,14,26,8634.3,8634.3,8634.3,0.0,42.4,8585.85,8820.0,8702.925,234.14999999999964,23.414999999999964,BREAKOUT_DOWN,DOWN,2020-01-23 08:00:00,12.0
H1,2024-04-06 03:00:00,2024-04-06 07:00:00,4.0,11,28,67275.95,67214.85,67245.4,61.09999999999127,42.361509809602346,67573.6,68240.1,67906.85,666.5,66.65,BREAKOUT_UP,UP,2024-04-06 22:00:00,15.0
H1,2020-07-03 04:00:00,2020-07-03 14:00:00,10.0,11,28,9097.0,9114.5,9105.75,17.5,42.31866933384485,9036.06,9124.52,9080.29,88.46000000000095,8.846000000000094,BREAKOUT_UP,UP,2020-07-04 17:00:00,27.0
H1,2025-02-15 00:00:00,2025-02-15 16:00:00,16.0,17,24,97509.25,96976.45,97242.85,532.8000000000029,42.16895351756801,97170.0,97941.2,97555.6,771.1999999999971,77.11999999999972,BREAKOUT_DOWN,DOWN,2025-02-16 12:00:00,20.0
H1,2020-06-09 00:00:00,2020-06-09 17:00:00,17.0,26,18,9720.015,9631.5,9675.7575,88.51499999999942,42.01563588070693,9550.03,9890.0,9720.015,339.96999999999935,33.996999999999936,ACTIVE,NONE,,
H1,2023-08-14 16:00:00,2023-08-15 03:00:00,11.0,12,27,29378.35,29378.35,29378.35,0.0,42.0,29233.0,29686.7,29459.85,453.7000000000007,45.370000000000076,BREAKOUT_DOWN,DOWN,2023-08-16 05:00:00,26.0
H1,2022-08-17 20:00:00,2022-08-18 07:00:00,11.0,12,27,23803.5,23803.5,23803.5,0.0,42.0,23170.0,23505.2,23337.6,335.2000000000007,33.520000000000074,BREAKOUT_DOWN,DOWN,2022-08-19 00:00:00,17.0
H1,2022-12-07 19:00:00,2022-12-08 01:00:00,6.0,18,23,16892.5,16892.5,16892.5,0.0,42.0,16772.5,16880.0,16826.25,107.5,10.75,BREAKOUT_UP,UP,2022-12-08 15:00:00,14.0
H1,2026-01-19 00:00:00,2026-01-19 18:00:00,18.0,24,19,93645.0,93710.95,93677.975,65.94999999999709,41.970452485321054,91800.0,93614.1,92707.05,1814.1000000000058,181.4100000000006,BREAKOUT_DOWN,DOWN,2026-01-20 05:00:00,11.0
H1,2021-08-10 16:00:00,2021-08-11 01:00:00,9.0,10,29,45735.025,44792.5,45263.7625,942.5250000000016,41.9269571267763,44670.05,45960.0,45315.025,1289.949999999997,128.99499999999972,BREAKOUT_UP,UP,2021-08-11 07:00:00,6.0
H1,2022-08-23 14:00:00,2022-08-23 23:00:00,9.0,18,23,21271.0,21331.6,21301.3,60.599999999998545,41.880853294884815,21350.0,21667.2,21508.6,317.2000000000007,31.720000000000073,BREAKOUT_DOWN,DOWN,2022-08-24 01:00:00,2.0
H1,2023-05-22 13:00:00,2023-05-23 00:00:00,11.0,12,27,26798.9,26894.0,26846.45,95.09999999999854,41.85174572361278,26690.0,27097.8,26893.9,407.7999999999993,40.77999999999993,BREAKOUT_UP,UP,2023-05-23 03:00:00,3.0
H1,2024-02-21 16:00:00,2024-02-22 00:00:00,8.0,9,29,51545.100000000006,51809.65,51677.375,264.54999999999563,41.78608609519189,50663.0,51991.2,51327.1,1328.199999999997,132.8199999999997,ACTIVE,NONE,,
H1,2022-01-24 20:00:00,2022-01-25 14:00:00,18.0,19,22,35190.915,35190.915,35190.915,0.0,41.6,35693.0,37528.0,36610.5,1835.0,183.5,BREAKOUT_UP,UP,2022-01-26 10:00:00,20.0
H1,2021-11-01 11:00:00,2021-11-02 05:00:00,18.0,19,22,60971.79,60971.79,60971.79,0.0,41.6,60376.0,62543.58,61459.79,2167.5800000000017,216.75800000000018,BREAKOUT_UP,UP,2021-11-02 09:00:00,4.0
H1,2020-12-07 09:00:00,2020-12-07 14:00:00,5.0,16,24,19152.225,19152.225,19152.225,0.0,41.599999999999994,19100.0,19265.0,19182.5,165.0,16.5,BREAKOUT_DOWN,DOWN,2020-12-07 18:00:00,4.0
H1,2023-12-25 06:00:00,2023-12-25 15:00:00,9.0,10,28,43229.15,43272.4,43250.775,43.25,41.55844230237314,43083.2,43850.0,43466.6,766.8000000000029,76.68000000000029,BREAKOUT_DOWN,DOWN,2023-12-26 05:00:00,14.0
H1,2021-07-31 00:00:00,2021-07-31 10:00:00,10.0,11,27,40407.0,40407.0,40407.0,0.0,41.2,41200.0,42494.0,41847.0,1294.0,129.4,ACTIVE,NONE,,
H1,2025-12-10 02:00:00,2025-12-10 06:00:00,4.0,14,25,91961.95,91961.95,91961.95,0.0,41.2,91976.3,92700.0,92338.15,723.6999999999971,72.3699999999997,BREAKOUT_DOWN,DOWN,2025-12-11 00:00:00,18.0
H1,2022-01-04 21:00:00,2022-01-05 15:00:00,18.0,23,19,46484.965,46510.395,46497.67999999999,25.43000000000029,41.17747966548238,45710.23,47075.29,46392.76,1365.0599999999977,136.50599999999977,BREAKOUT_DOWN,DOWN,2022-01-05 19:00:00,4.0
H1,2023-11-09 22:00:00,2023-11-10 15:00:00,17.0,20,21,36901.95,36786.45,36844.2,115.5,41.07124895494282,36350.0,37276.0,36813.0,926.0,92.60000000000001,ACTIVE,NONE,,
H1,2025-06-03 23:00:00,2025-06-04 09:00:00,10.0,11,27,105798.7,105187.8,105493.25,610.8999999999942,40.96278892013178,105072.0,105869.7,105470.85,797.6999999999971,79.76999999999971,BREAKOUT_DOWN,DOWN,2025-06-04 12:00:00,3.0
H1,2024-08-15 20:00:00,2024-08-16 15:00:00,19.0,22,20,57894.5,58904.35,58399.425,1009.8499999999984,40.89287539698137,55969.0,58908.5,57438.75,2939.5,293.95,BREAKOUT_UP,UP,2024-08-16 18:00:00,3.0
H1,2019-12-24 21:00:00,2019-12-25 15:00:00,18.0,19,22,7295.315,7423.54,7359.4275,128.22500000000036,40.88760582839548,7170.77,7269.26,7220.015,98.48999999999978,9.848999999999979,BREAKOUT_UP,UP,2019-12-26 16:00:00,25.0
H1,2021-06-01 13:00:00,2021-06-02 01:00:00,12.0,13,26,36696.880000000005,36021.880000000005,36359.380000000005,675.0,40.84178560569936,35500.0,37462.79,36481.395000000004,1962.7900000000009,196.2790000000001,BREAKOUT_UP,UP,2021-06-02 14:00:00,13.0
H1,2021-02-15 02:00:00,2021-02-15 13:00:00,11.0,12,26,47612.185,47612.185,47612.185,0.0,40.8,45349.21,48308.0,46828.604999999996,2958.790000000001,295.8790000000001,BREAKOUT_UP,UP,2021-02-15 19:00:00,6.0
H1,2025-10-09 20:00:00,2025-10-10 13:00:00,17.0,18,22,121656.45,121871.7,121764.075,215.25,40.728002552891645,120787.9,122497.0,121642.45,1709.1000000000058,170.9100000000006,BREAKOUT_DOWN,DOWN,2025-10-10 14:00:00,1.0
H1,2024-06-19 10:00:00,2024-06-19 20:00:00,10.0,11,27,64860.85,65645.20000000001,65253.02500000001,784.3500000000131,40.7106525660658,64600.0,65519.6,65059.8,919.5999999999985,91.95999999999987,BREAKOUT_UP,UP,2024-06-20 07:00:00,11.0
H1,2024-04-27 01:00:00,2024-04-27 15:00:00,14.0,15,24,63557.95,63801.7,63679.825,243.75,40.64442359489437,62332.8,63390.8,62861.8,1058.0,105.80000000000001,BREAKOUT_UP,UP,2024-04-28 00:00:00,9.0
H1,2022-01-03 20:00:00,2022-01-04 13:00:00,17.0,18,22,46620.31,46832.7,46726.505,212.38999999999945,40.61538738822036,45665.4,47088.0,46376.7,1422.5999999999985,142.25999999999985,BREAKOUT_DOWN,DOWN,2022-01-05 19:00:00,30.0
H1,2023-06-15 22:00:00,2023-06-16 12:00:00,14.0,15,24,25263.5,25438.15,25350.825,174.65000000000146,40.52083888742521,25420.1,25644.0,25532.05,223.90000000000146,22.390000000000146,BREAKOUT_UP,UP,2023-06-16 15:00:00,3.0
H1,2024-05-07 12:00:00,2024-05-07 20:00:00,8.0,9,28,63523.75,64077.65,63800.7,553.9000000000015,40.44883442675427,62758.1,64320.0,63539.05,1561.9000000000015,156.19000000000017,BREAKOUT_DOWN,DOWN,2024-05-07 23:00:00,3.0
H1,2023-04-24 17:00:00,2023-04-25 02:00:00,9.0,10,27,27459.65,27459.65,27459.65,0.0,40.4,26919.3,27583.6,27251.449999999997,664.2999999999993,66.42999999999994,BREAKOUT_UP,UP,2023-04-25 20:00:00,18.0
H1,2024-05-30 18:00:00,2024-05-31 09:00:00,15.0,16,23,68367.95,68348.95,68358.45,19.0,40.388774076833805,67908.4,69479.8,68694.1,1571.4000000000087,157.1400000000009,BREAKOUT_DOWN,DOWN,2024-05-31 14:00:00,5.0
H1,2021-10-12 21:00:00,2021-10-13 06:00:00,9.0,10,27,55753.259999999995,55815.0,55784.13,61.74000000000524,40.35533607050977,54770.28,56624.1,55697.19,1853.8199999999997,185.38199999999998,BREAKOUT_UP,UP,2021-10-13 16:00:00,10.0
H1,2025-01-27 07:00:00,2025-01-27 19:00:00,12.0,13,25,101458.5,101588.45,101523.475,129.9499999999971,40.348354125795574,97680.0,102267.8,99973.9,4587.800000000003,458.7800000000003,BREAKOUT_UP,UP,2025-01-28 04:00:00,9.0
H1,2021-10-08 18:00:00,2021-10-09 06:00:00,12.0,13,25,54928.015,54791.535,54859.775,136.47999999999593,40.29974240973317,53656.66,55206.27,54431.465,1549.6099999999933,154.96099999999933,BREAKOUT_UP,UP,2021-10-10 04:00:00,22.0
H1,2023-05-16 05:00:00,2023-05-16 18:00:00,13.0,16,23,27241.0,27172.2,27206.6,68.79999999999927,40.29809425342983,26880.1,27274.2,27077.15,394.1000000000022,39.410000000000224,BREAKOUT_DOWN,DOWN,2023-05-17 07:00:00,13.0
H1,2020-10-02 18:00:00,2020-10-03 05:00:00,11.0,12,26,10515.515,10653.085,10584.3,137.5699999999997,40.276504005364735,10460.0,10578.54,10519.27,118.54000000000087,11.854000000000088,BREAKOUT_UP,UP,2020-10-04 06:00:00,25.0
H1,2021-10-09 13:00:00,2021-10-09 17:00:00,4.0,13,25,54622.83,54791.535,54707.1825,168.70500000000175,40.275798236520544,54672.94,55589.0,55130.97,916.0599999999977,91.60599999999977,BREAKOUT_UP,UP,2021-10-10 04:00:00,11.0
H1,2020-07-14 21:00:00,2020-07-15 12:00:00,15.0,16,23,9197.5,9230.5,9214.0,33.0,40.25582351032767,9190.0,9273.31,9231.654999999999,83.30999999999949,8.33099999999995,BREAKOUT_DOWN,DOWN,2020-07-16 06:00:00,18.0
H1,2021-06-24 04:00:00,2021-06-24 14:00:00,10.0,11,28,33583.884999999995,31823.89,32703.887499999997,1759.9949999999951,40.234724860148894,32300.0,34300.68,33300.34,2000.6800000000003,200.06800000000004,BREAKOUT_UP,UP,2021-06-24 17:00:00,3.0
H1,2024-01-06 03:00:00,2024-01-06 15:00:00,12.0,13,25,43750.0,43570.4,43660.2,179.59999999999854,40.23449194567493,43391.3,44016.8,43704.05,625.5,62.550000000000004,BREAKOUT_UP,UP,2024-01-07 12:00:00,21.0
H1,2024-07-28 06:00:00,2024-07-28 15:00:00,9.0,20,20,68003.1,68003.1,68003.1,0.0,40.0,67178.9,68093.4,67636.15,914.5,91.45,BREAKOUT_UP,UP,2024-07-28 23:00:00,8.0
H1,2024-01-20 22:00:00,2024-01-21 10:00:00,12.0,13,25,41668.55,41248.5,41458.525,420.0500000000029,39.99478038591332,41544.0,41826.5,41685.25,282.5,28.25,BREAKOUT_DOWN,DOWN,2024-01-22 01:00:00,15.0
H1,2019-11-16 18:00:00,2019-11-17 03:00:00,9.0,10,27,8487.77,8580.0,8533.885,92.22999999999956,39.96804517444991,8455.0,8518.79,8486.895,63.79000000000087,6.3790000000000875,BREAKOUT_UP,UP,2019-11-17 08:00:00,5.0
H1,2022-05-20 16:00:00,2022-05-21 02:00:00,10.0,11,26,29743.2,29707.0,29725.1,36.20000000000073,39.951346211355016,28702.0,29380.0,29041.0,678.0,67.8,BREAKOUT_UP,UP,2022-05-21 15:00:00,13.0
H1,2022-07-30 22:00:00,2022-07-31 14:00:00,16.0,17,22,24102.5,24063.15,24082.825,39.349999999998545,39.934748835874046,23505.0,23890.0,23697.5,385.0,38.5,BREAKOUT_DOWN,DOWN,2022-07-31 22:00:00,8.0
H1,2024-08-17 04:00:00,2024-08-17 13:00:00,9.0,10,27,58640.1,57894.5,58267.3,745.5999999999985,39.88956516287117,59024.6,59450.1,59237.35,425.5,42.550000000000004,BREAKOUT_UP,UP,2024-08-18 06:00:00,17.0
H1,2023-01-24 02:00:00,2023-01-24 15:00:00,13.0,17,22,22846.55,22740.05,22793.3,106.5,39.81397217442947,22677.9,23158.7,22918.300000000003,480.7999999999993,48.07999999999993,BREAKOUT_DOWN,DOWN,2023-01-25 01:00:00,10.0
H1,2020-04-26 03:00:00,2020-04-26 16:00:00,13.0,14,24,7595.315,7555.165,7575.24,40.14999999999963,39.78911126022436,7476.86,7709.57,7593.215,232.71000000000004,23.271000000000004,BREAKOUT_UP,UP,2020-04-27 02:00:00,10.0
H1,2024-09-13 02:00:00,2024-09-13 14:00:00,12.0,13,25,57958.3,57060.899999999994,57509.6,897.4000000000087,39.77927029294433,57594.0,58552.7,58073.35,958.6999999999971,95.86999999999972,BREAKOUT_UP,UP,2024-09-13 15:00:00,1.0
H1,2024-01-19 20:00:00,2024-01-20 11:00:00,15.0,23,18,41248.5,41616.15,41432.325,367.65000000000146,39.64818160776411,41453.6,42197.0,41825.3,743.4000000000015,74.34000000000015,ACTIVE,NONE,,
H1,2021-06-06 13:00:00,2021-06-06 22:00:00,9.0,10,27,35660.58,36350.244999999995,36005.4125,689.6649999999936,39.64070289809308,35201.86,36496.73,35849.295,1294.8700000000026,129.48700000000028,BREAKOUT_UP,UP,2021-06-07 01:00:00,3.0
H1,2025-11-18 19:00:00,2025-11-19 05:00:00,10.0,11,26,91405.55,92512.1,91958.825,1106.550000000003,39.524398843286235,89966.0,93576.0,91771.0,3610.0,361.0,BREAKOUT_DOWN,DOWN,2025-11-19 17:00:00,12.0
H1,2021-05-30 12:00:00,2021-05-31 01:00:00,13.0,14,24,34928.5,35365.5,35147.0,437.0,39.50876798561151,34747.0,36501.0,35624.0,1754.0,175.4,BREAKOUT_DOWN,DOWN,2021-05-31 03:00:00,2.0
H1,2025-07-08 13:00:00,2025-07-09 00:00:00,11.0,15,23,108290.0,108542.35,108416.175,252.35000000000585,39.50804089776685,108041.0,109180.0,108610.5,1139.0,113.9,BREAKOUT_UP,UP,2025-07-09 18:00:00,18.0
H1,2024-01-10 23:00:00,2024-01-11 13:00:00,14.0,15,23,45995.4,46195.75,46095.575,200.34999999999857,39.42862724959054,45610.1,47699.3,46654.7,2089.2000000000044,208.92000000000044,BREAKOUT_DOWN,DOWN,2024-01-12 15:00:00,26.0
H1,2024-02-24 04:00:00,2024-02-24 15:00:00,11.0,12,25,50942.5,51321.75,51132.125,379.25,39.30844692070441,50856.1,51204.2,51030.149999999994,348.09999999999854,34.80999999999985,BREAKOUT_UP,UP,2024-02-24 16:00:00,1.0
H1,2021-08-05 19:00:00,2021-08-06 13:00:00,18.0,19,20,39320.5,39320.5,39320.5,0.0,39.2,39849.82,41350.0,40599.91,1500.1800000000003,150.01800000000003,BREAKOUT_UP,UP,2021-08-06 15:00:00,2.0
H1,2023-03-06 15:00:00,2023-03-07 00:00:00,9.0,13,24,22417.3,22398.75,22408.025,18.549999999999272,39.16757596735123,22307.9,22594.5,22451.2,286.59999999999854,28.659999999999854,BREAKOUT_DOWN,DOWN,2023-03-07 18:00:00,18.0
H1,2023-08-04 23:00:00,2023-08-05 14:00:00,15.0,16,22,29051.9,29110.0,29080.95,58.099999999998545,39.12183959326059,28960.0,29145.0,29052.5,185.0,18.5,ACTIVE,NONE,,
H1,2023-11-20 19:00:00,2023-11-21 13:00:00,18.0,19,20,37192.35,37082.35,37137.35,110.0,39.08423337499178,37020.0,37784.7,37402.35,764.6999999999971,76.46999999999971,BREAKOUT_DOWN,DOWN,2023-11-21 17:00:00,4.0
H1,2022-03-22 06:00:00,2022-03-22 15:00:00,9.0,10,26,42122.7,41973.85,42048.274999999994,148.84999999999854,39.06172233297885,41995.3,43188.0,42591.65,1192.699999999997,119.26999999999971,ACTIVE,NONE,,
H1,2023-03-28 03:00:00,2023-03-28 12:00:00,9.0,10,26,27233.4,27333.45,27283.425000000003,100.04999999999929,39.056776395252975,26610.0,27200.0,26905.0,590.0,59.0,BREAKOUT_UP,UP,2023-03-28 18:00:00,6.0
H1,2024-01-05 01:00:00,2024-01-05 12:00:00,11.0,21,19,43570.4,42957.65,43264.025,612.75,39.04697621919569,42300.0,44332.4,43316.2,2032.4000000000015,203.24000000000015,ACTIVE,NONE,,
H1,2024-02-13 17:00:00,2024-02-14 02:00:00,9.0,10,26,49364.9,49065.4,49215.15,299.5,38.96289037688845,48301.0,49783.5,49042.25,1482.5,148.25,BREAKOUT_UP,UP,2024-02-14 08:00:00,6.0
H1,2023-07-04 01:00:00,2023-07-04 13:00:00,12.0,13,24,30977.300000000003,30772.550000000003,30874.925000000003,204.75,38.941754056308504,30856.0,31319.4,31087.7,463.40000000000146,46.340000000000146,BREAKOUT_DOWN,DOWN,2023-07-04 19:00:00,6.0
H1,2022-06-27 18:00:00,2022-06-28 09:00:00,15.0,16,22,21030.0,21194.0,21112.0,164.0,38.897837939462306,20500.0,21198.0,20849.0,698.0,69.8,BREAKOUT_DOWN,DOWN,2022-06-28 18:00:00,9.0
H1,2024-03-15 16:00:00,2024-03-16 01:00:00,9.0,10,26,69040.0,69730.7,69385.35,690.6999999999971,38.8136277658344,67420.0,70715.9,69067.95,3295.899999999994,329.58999999999946,BREAKOUT_DOWN,DOWN,2024-03-16 18:00:00,17.0
H1,2024-05-19 19:00:00,2024-05-20 11:00:00,16.0,17,21,66792.9,66792.9,66792.9,0.0,38.8,65835.8,67341.4,66588.6,1505.5999999999913,150.55999999999912,BREAKOUT_UP,UP,2024-05-20 16:00:00,5.0
H1,2022-09-13 21:00:00,2022-09-14 13:00:00,16.0,17,21,21345.0,21345.0,21345.0,0.0,38.8,19840.0,20528.5,20184.25,688.5,68.85000000000001,BREAKOUT_DOWN,DOWN,2022-09-15 14:00:00,25.0
H1,2022-03-18 23:00:00,2022-03-19 12:00:00,13.0,17,21,41203.5,41203.5,41203.5,0.0,38.8,41500.0,41988.0,41744.0,488.0,48.800000000000004,BREAKOUT_UP,UP,2022-03-19 20:00:00,8.0
H1,2025-05-07 01:00:00,2025-05-07 14:00:00,13.0,14,23,95513.5,95513.5,95513.5,0.0,38.8,96153.2,97700.0,96926.6,1546.800000000003,154.6800000000003,BREAKOUT_UP,UP,2025-05-08 02:00:00,12.0
H1,2020-01-31 03:00:00,2020-01-31 12:00:00,9.0,11,25,9411.0,9404.71,9407.855,6.290000000000873,38.77407603133369,9255.0,9488.0,9371.5,233.0,23.3,ACTIVE,NONE,,
H1,2022-08-03 16:00:00,2022-08-04 02:00:00,10.0,11,25,23157.65,23126.5,23142.075,31.150000000001455,38.74784411751062,22707.0,23566.7,23136.85,859.7000000000007,85.97000000000008,BREAKOUT_DOWN,DOWN,2022-08-04 18:00:00,16.0
H1,2022-08-04 03:00:00,2022-08-04 12:00:00,9.0,11,25,23178.5,23126.5,23152.5,52.0,38.71305134779892,22728.5,23175.6,22952.05,447.09999999999854,44.70999999999986,BREAKOUT_DOWN,DOWN,2022-08-04 16:00:00,4.0
H1,2024-01-11 23:00:00,2024-01-12 08:00:00,9.0,10,26,47313.75,46659.5,46986.625,654.25,38.66166815785814,45630.0,46536.2,46083.1,906.1999999999971,90.61999999999972,BREAKOUT_DOWN,DOWN,2024-01-12 14:00:00,6.0
H1,2024-02-18 02:00:00,2024-02-18 15:00:00,13.0,14,23,51378.25,51635.25,51506.75,257.0,38.6073632609693,51178.0,52107.3,51642.65,929.3000000000029,92.93000000000029,BREAKOUT_UP,UP,2024-02-19 06:00:00,15.0
H1,2019-10-04 11:00:00,2019-10-05 00:00:00,13.0,14,23,8127.27,8182.975,8155.1225,55.70499999999993,38.536767822731626,8092.38,8208.88,8150.629999999999,116.49999999999909,11.64999999999991,BREAKOUT_DOWN,DOWN,2019-10-05 11:00:00,11.0
H1,2021-08-31 05:00:00,2021-08-31 21:00:00,16.0,20,19,47738.92,48088.845,47913.8825,349.9250000000029,38.51869003497082,46852.34,48298.0,47575.17,1445.6600000000035,144.56600000000034,BREAKOUT_UP,UP,2021-09-01 16:00:00,19.0
H1,2023-11-08 01:00:00,2023-11-08 13:00:00,12.0,18,20,35221.0,35221.0,35221.0,0.0,38.4,35172.7,35485.0,35328.85,312.3000000000029,31.23000000000029,BREAKOUT_UP,UP,2023-11-08 18:00:00,5.0
H1,2024-01-08 19:00:00,2024-01-09 03:00:00,8.0,9,26,45235.05,45235.05,45235.05,0.0,38.4,46253.7,47312.0,46782.85,1058.300000000003,105.8300000000003,BREAKOUT_DOWN,DOWN,2024-01-09 23:00:00,20.0
H1,2023-04-18 12:00:00,2023-04-18 22:00:00,10.0,15,22,29779.05,29819.05,29799.05,40.0,38.34852383034982,29927.6,30480.0,30203.8,552.4000000000015,55.24000000000015,BREAKOUT_DOWN,DOWN,2023-04-19 08:00:00,10.0
H1,2021-08-16 03:00:00,2021-08-16 12:00:00,9.0,12,24,46777.115000000005,46890.0,46833.5575,112.88499999999476,38.307665335877154,47020.0,48074.23,47547.115000000005,1054.2300000000032,105.42300000000033,BREAKOUT_DOWN,DOWN,2021-08-16 13:00:00,1.0
H1,2024-08-22 03:00:00,2024-08-22 14:00:00,11.0,12,24,60297.5,60147.5,60222.5,150.0,38.30459232266347,60042.0,61392.0,60717.0,1350.0,135.0,BREAKOUT_UP,UP,2024-08-23 16:00:00,26.0
H1,2020-08-17 16:00:00,2020-08-18 03:00:00,11.0,12,24,12139.71,12093.71,12116.71,46.0,38.254769208506985,12224.88,12499.42,12362.15,274.5400000000009,27.45400000000009,BREAKOUT_DOWN,DOWN,2020-08-18 13:00:00,10.0
H1,2020-02-18 21:00:00,2020-02-19 14:00:00,17.0,18,20,9934.0,9865.945,9899.9725,68.05500000000029,38.137830578818125,10026.08,10270.0,10148.04,243.92000000000007,24.39200000000001,BREAKOUT_DOWN,DOWN,2020-02-19 21:00:00,7.0
